"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"113",56.8027,22.0496,12.6301,29.9592
"114",56.9977,22.0582,12.6175,30.0115
"115",57.1771,21.9952,12.5857,30.0225
"116",57.5534,21.9222,12.6921,30.0885
"117",57.7467,21.9749,12.6584,30.1685
"118",57.4243,21.9837,12.6603,30.0933
"119",57.7119,21.9236,12.6457,30.13
"120",57.9556,21.9239,12.6788,30.2105
"121",57.5793,21.9855,12.7102,30.138
"122",57.3582,21.9896,12.6397,30.076
"123",57.3344,22.1016,12.6475,30.1339
"124",57.4966,22.0774,12.6862,30.1686
"125",57.354,22.0951,12.6667,30.1436
"126",56.8192,21.9405,12.6381,29.8949
"127",57.005,21.9211,12.7196,29.9399
"128",57.415,21.8471,12.689,30.0026
"129",57.4426,21.9389,12.7043,30.0782
"130",57.4741,21.8805,12.6604,30.0371
"131",56.9007,21.8616,12.7163,29.8791
"132",56.632,21.885,12.5877,29.815
"133",56.767,21.9067,12.6479,29.865
"134",56.9595,21.81,12.6224,29.8527
"135",57.2077,21.9415,12.6159,30.0055
"136",57.2942,21.932,12.63,30.0225
"137",57.2417,21.8932,12.6184,29.9805
"138",57.3903,21.9678,12.6312,30.0705
"139",57.1975,21.919,12.5994,29.9865
"140",57.3044,21.9338,12.606,30.0289
"141",57.7342,21.9331,12.6502,30.1415
"142",57.2534,22.0164,12.61,30.0612
"143",57.0627,21.9318,12.6347,29.9472
"144",57.3311,22.053,12.6394,30.1073
"145",57.9267,22.0297,12.6489,30.2501
"146",57.4852,22.0147,12.5943,30.115
"147",58.059,22.0779,12.6634,30.3083
"148",58.3383,22.0229,12.7199,30.3584
"149",58.6095,22.0703,12.7055,30.4559
"150",58.7126,21.9977,12.5876,30.4415
"151",58.3317,22.0224,12.6548,30.3526
"152",58.8244,22.0976,12.611,30.5335
"153",58.7567,22.1493,12.6464,30.5392
"154",58.8099,22.1182,12.6681,30.541
"155",58.6088,22.238,12.6852,30.5601
"156",58.2501,22.2038,12.7689,30.4468
"157",57.7894,22.1111,12.6798,30.2599
"158",57.4057,22.0944,12.7032,30.1544
"159",57.3479,22.0477,12.6712,30.0984
"160",57.5153,22.1792,12.6541,30.2229
"161",57.6421,22.0928,12.701,30.2163
"162",58.0058,22.1368,12.7304,30.3411
"163",57.5794,22.0672,12.6235,30.1735
"164",57.5541,22.1833,12.6036,30.2429
"165",57.6322,22.0813,12.6316,30.1973
"166",57.2688,21.9761,12.6094,30.0317
"167",57.1459,22.0364,12.6003,30.0251
"168",57.2775,22.0758,12.6554,30.0936
"169",56.9698,22.1314,12.5871,30.048
"170",57.0136,22.0849,12.6704,30.0324
"171",57.1533,21.9608,12.7457,30.0034
"172",57.7971,21.9931,12.7442,30.1989
"173",57.6754,22.0779,12.8127,30.2214
"174",57.3343,22.0549,12.6431,30.0998
"175",57.445,22.0275,12.7208,30.1225
"176",57.9508,22.0209,12.6424,30.2551
"177",57.8046,22.0797,12.7201,30.2469
"178",57.6146,22.0125,12.6954,30.1543
"179",58.243,22.0431,12.6175,30.338
"180",57.9733,22.129,12.7147,30.3243
"181",57.2158,22.1066,12.6285,30.104
"182",56.9836,22.086,12.6212,30.0194
"183",57.3722,22.2002,12.5526,30.1904
"184",57.1382,22.1672,12.5319,30.109
"185",57.5158,22.0675,12.6179,30.1511
"186",57.8869,22.05,12.6791,30.2503
"187",58.0035,22.1323,12.6954,30.3328
"188",58.7698,22.0848,12.7676,30.5184
"189",57.8087,22.1525,12.6662,30.2877
"190",57.4567,22.086,12.708,30.1543
"191",57.7504,22.0685,12.7354,30.2352
"192",57.4822,22.0418,12.646,30.1404
"193",56.8963,22.1407,12.6977,30.0485
"194",57.7623,22.0457,12.7317,30.2224
"195",57.9837,22.1454,12.7188,30.3348
"196",58.1496,22.1374,12.6936,30.3801
"197",58.1113,22.1564,12.6602,30.378
"198",57.7921,22.1735,12.753,30.2991
"199",57.7564,22.1932,12.7792,30.3085
"200",57.2201,22.1688,12.7905,30.1483
"201",57.7466,22.2469,12.7106,30.3264
"202",57.8464,22.1918,12.7169,30.3228
"203",57.6379,22.0745,12.7233,30.1971
"204",57.3193,22.2091,12.7294,30.1885
"205",58.3144,22.1253,12.7379,30.4073
"206",58.7666,22.1856,12.8299,30.5779
"207",58.1171,22.049,12.7629,30.3091
"208",58.3123,22.0388,12.7555,30.3623
"209",58.3126,22.0829,12.7507,30.3876
"210",58.8291,22.1051,12.7499,30.5507
"211",59.082,22.077,12.7451,30.6029
"212",58.3843,21.9834,12.7507,30.3526
"213",57.7609,21.946,12.7682,30.1648
"214",57.1453,21.9869,12.7263,30.0144
"215",57.4915,21.9444,12.7881,30.0889
"216",57.4956,21.966,12.7335,30.0971
"217",57.9758,22.1537,12.7539,30.3406
"218",57.7104,22.1722,12.7266,30.2727
"219",57.7679,22.0724,12.7475,30.2323
"220",57.4799,22.0681,12.6976,30.1462
"221",57.2931,22.148,12.6466,30.1399
"222",57.8405,22.0171,12.7482,30.2281
"223",58.0184,22.1259,12.763,30.3392
"224",58.7853,22.0949,12.7207,30.5249
"225",58.3937,22.0612,12.7224,30.4026
"226",58.2574,22.0037,12.779,30.3393
"227",58.2871,22.0237,12.7049,30.3504
"228",58.8617,22.0318,12.7164,30.5182
"229",57.7678,22.0196,12.7524,30.2094
"230",57.4489,22.0298,12.6066,30.116
"231",57.5395,22.0735,12.7164,30.1814
"232",57.2375,22.069,12.7374,30.0869
"233",56.9686,22.0817,12.6335,30.0156
"234",58.4532,22.0277,12.7436,30.3935
"235",57.8709,21.9499,12.7464,30.1918
"236",57.2343,21.9614,12.7425,30.0158
"237",57.4992,21.9186,12.7583,30.0751
"238",57.2195,21.9554,12.7627,30.0218
"239",57.8396,22.0003,12.7797,30.222
"240",57.6179,22.1031,12.7669,30.2135
"241",57.1094,22.056,12.741,30.0425
"242",57.7007,22.1116,12.6659,30.2449
"243",57.5685,22.0924,12.6725,30.1919
"244",57.1761,22.0517,12.7193,30.0623
"245",57.0499,22.0998,12.6738,30.051
"246",57.4759,22.0191,12.6825,30.1183
"247",57.4147,22.0444,12.7097,30.1232
"248",56.8634,21.9573,12.6006,29.9074
"249",56.8243,21.9852,12.5474,29.9153
"250",56.8387,22.0578,12.616,29.9728
"251",56.9068,21.9322,12.6848,29.9159
"252",56.7278,21.8987,12.5265,29.8322
"253",56.7661,21.9876,12.5689,29.9079
"254",57.0576,21.962,12.4571,29.9586
"255",56.2261,21.9543,12.4307,29.724
"256",56.7466,21.9594,12.5091,29.8764
"257",57.0445,22.0423,12.4862,30.0127
"258",57.1845,22.0069,12.4333,30.0198
"259",57.4069,22.0682,12.5181,30.1318
"260",56.9748,22.1254,12.4699,30.0406
"261",56.9289,22.1377,12.4494,30.0309
"262",57.4458,22.1322,12.5466,30.1788
"263",56.9781,22.1003,12.4603,30.0263
"264",57.0315,22.0587,12.5531,30.0237
"265",57.5026,21.9948,12.522,30.1212
"266",58.3094,22.0473,12.6245,30.3696
"267",57.3733,22.1055,12.5588,30.1391
"268",58.2857,22.1642,12.5481,30.4326
"269",57.596,22.0417,12.5409,30.1568
"270",57.7291,22.1263,12.5074,30.2484
"271",57.1113,22.0428,12.5148,30.0255
"272",57.4659,22.1338,12.5309,30.1766
"273",57.5678,22.0878,12.4964,30.1759
"274",57.436,22.109,12.4855,30.1598
"275",57.0612,22.0275,12.4698,30.008
"276",57.7036,22.116,12.4938,30.2428
"277",57.9701,22.0588,12.5103,30.2711
"278",58.0807,22.164,12.5733,30.3677
"279",57.9685,22.0856,12.494,30.2873
"280",57.9538,22.0437,12.4739,30.262
"281",57.8882,22.083,12.5216,30.2602
"282",57.8978,22.0498,12.4766,30.2434
"283",58.3438,22.0373,12.5439,30.3546
"284",57.9276,22.1311,12.4579,30.2926
"285",57.5305,22.038,12.4982,30.1301
"286",57.354,22.0487,12.5196,30.0896
"287",58.6561,22.0861,12.4183,30.4641
"288",58.1587,22.0912,12.5409,30.3385
"289",58.0369,22.1355,12.5247,30.3302
"290",57.6939,22.1357,12.5398,30.2378
"291",58.2631,22.0556,12.5216,30.3473
"292",58.2289,22.0819,12.4504,30.3561
"293",57.9892,22.0726,12.4497,30.2801
"294",58.2554,22.1061,12.6011,30.3819
"295",58.4874,21.9783,12.5842,30.3685
"296",58.2931,22.0025,12.4984,30.3298
"297",58.9105,22.1103,12.4921,30.5671
"298",58.0819,22.078,12.5232,30.3183
"299",57.6682,21.9807,12.6098,30.1518
"300",57.2414,22.1118,12.5185,30.1067
"301",57.9144,22.1048,12.5711,30.2898
"302",57.6759,22.072,12.5432,30.2004
"303",57.8697,22.0934,12.5704,30.2685
"304",58.1892,22.1698,12.4791,30.3986
"305",58.3107,22.1347,12.512,30.416
"306",58.2759,22.1448,12.517,30.414
"307",58.1871,22.1616,12.4606,30.3876
"308",58.1174,22.1336,12.5334,30.3528
"309",58.2757,22.0517,12.5659,30.3466
"310",57.8121,22.0966,12.5483,30.2483
"311",58.155,22.0885,12.4948,30.3389
"312",58.1213,22.1659,12.4625,30.3711
"313",58.4693,22.1787,12.5159,30.4784
"314",58.0405,22.0539,12.5171,30.2776
"315",58.1722,22.1282,12.4843,30.3698
"316",58.6183,22.162,12.5092,30.5009
"317",58.1607,22.1534,12.5047,30.3732
"318",58.3854,22.0887,12.4791,30.3994
"319",58.2459,22.1159,12.484,30.3795
"320",58.3989,22.0684,12.416,30.3854
"321",58.3694,22.1331,12.4684,30.4151
"322",58.4393,22.1247,12.5706,30.4414
"323",58.5214,22.3144,12.4838,30.5629
"324",58.2969,22.1424,12.5443,30.4052
"325",58.4041,22.1756,12.4791,30.4515
"326",58.3032,22.2102,12.4609,30.4479
"327",58.9927,22.1751,12.5496,30.6231
"328",59.466,22.1903,12.559,30.7626
"329",59.0023,22.2304,12.6246,30.6601
"330",59.1375,22.1592,12.5891,30.6544
"331",58.1257,22.1837,12.5255,30.3869
"332",58.3815,22.083,12.5723,30.3955
"333",59.1072,22.1842,12.4749,30.653
"334",59.0481,22.1783,12.4723,30.633
"335",57.9341,22.1511,12.4968,30.3074
"336",58.2208,22.0846,12.4032,30.3523
"337",58.1307,22.1599,12.517,30.3749
"338",58.2552,22.172,12.5129,30.4149
"339",57.7861,22.1235,12.4914,30.2524
"340",58.5082,22.0707,12.5874,30.4267
"341",57.8385,22.012,12.519,30.2043
"342",57.9343,22.0219,12.5071,30.231
"343",57.9339,22.0176,12.52,30.2391
"344",57.5898,21.9511,12.4835,30.1018
"345",58.0322,21.9896,12.5649,30.2539
"346",57.9958,21.9956,12.5088,30.2443
"347",58.3905,22.0105,12.5473,30.3694
"348",58.4005,21.952,12.5642,30.3304
"349",58.659,21.9478,12.5657,30.4034
"350",58.986,22.0513,12.563,30.5451
"351",58.5139,22.0799,12.5583,30.4371
"352",58.7303,22.0477,12.5351,30.4809
"353",58.5887,22.1028,12.5246,30.4657
"354",58.2101,22.0342,12.4776,30.3213
"355",57.3706,21.905,12.6011,30.0182
"356",57.3521,21.9262,12.5024,30.0159
"357",57.5761,21.9829,12.5977,30.1195
"358",57.5805,21.9235,12.4997,30.086
"359",57.8776,21.9559,12.5444,30.1939
"360",57.2152,21.8736,12.5344,29.9608
"361",57.5453,22.0057,12.5553,30.1369
"362",57.3287,21.9061,12.5306,30.0011
"363",57.1382,21.8975,12.4679,29.9484
"364",56.5302,21.9098,12.4505,29.7961
"365",57.0196,21.9543,12.5085,29.9616
"366",57.6179,21.9253,12.5115,30.1058
"367",57.504,21.8948,12.5142,30.0437
"368",57.518,21.9275,12.5433,30.0683
"369",57.387,21.9144,12.5309,30.0289
"370",57.4276,21.9109,12.5097,30.0508
"371",57.5567,21.8617,12.5193,30.0492
"372",57.5863,21.9735,12.5613,30.1266
"373",57.3339,21.8703,12.4489,29.9801
"374",57.5807,21.8537,12.491,30.0432
"375",56.9769,21.89,12.4101,29.8938
"376",56.6532,21.9392,12.3664,29.8372
"377",57.3639,21.9038,12.4963,30.0113
"378",57.7049,21.8978,12.4472,30.0988
"379",57.5296,21.95,12.4876,30.0873
"380",57.0105,21.8144,12.5576,29.8657
"381",56.9968,21.9415,12.4895,29.9402
"382",57.1282,21.9314,12.5172,29.9696
"383",57.3392,21.8881,12.5006,29.9941
"384",57.353,21.9233,12.5632,30.0379
"385",57.4761,21.9603,12.5536,30.0878
"386",57.2593,21.9098,12.5208,29.9951
"387",57.1721,21.8432,12.5337,29.9222
"388",56.8765,21.8806,12.5306,29.8628
"389",56.6248,21.8404,12.4956,29.7673
"390",56.2982,21.8793,12.4654,29.7075
"391",56.6361,21.9724,12.4494,29.8586
"392",56.3257,21.9092,12.4762,29.7348
"393",56.4271,21.9717,12.3761,29.79
"394",56.2797,21.9485,12.4295,29.7344
"395",57.1258,21.9532,12.4583,29.9784
"396",56.7617,21.8729,12.4861,29.8293
"397",56.648,21.8167,12.4661,29.7585
"398",56.7732,21.8774,12.4976,29.8325
"399",56.8978,21.8832,12.3932,29.869
"400",57.1741,21.8025,12.4151,29.891
"401",57.1392,21.8836,12.4508,29.9334
"402",57.2854,21.8731,12.4539,29.9657
"403",57.147,21.8173,12.4148,29.8959
"404",56.9183,21.8334,12.4661,29.846
"405",57.1633,21.7763,12.4371,29.8701
"406",57.633,21.9502,12.4662,30.1091
"407",57.6651,21.8824,12.415,30.0742
"408",57.9658,22.0194,12.5111,30.2398
"409",57.3969,21.9811,12.521,30.0619
"410",57.997,21.9804,12.5276,30.2211
"411",57.8178,21.9552,12.5287,30.1602
"412",58.2476,22.0435,12.5163,30.3295
"413",58.3832,21.963,12.4911,30.3203
"414",58.122,22.0252,12.5101,30.2922
"415",57.4915,21.9304,12.5092,30.0581
"416",57.5806,21.9182,12.4896,30.0738
"417",58.1036,21.8892,12.5143,30.2053
"418",58.1014,21.8889,12.5636,30.2072
"419",57.2468,21.8382,12.496,29.9349
"420",57.7127,21.8388,12.5121,30.0646
"421",58.0097,21.9096,12.5399,30.1887
"422",57.7951,21.8357,12.4757,30.0779
"423",57.0866,21.8325,12.5293,29.8839
"424",57.3578,21.8221,12.4645,29.9482
"425",57.5895,21.9119,12.5313,30.0794
"426",57.7371,21.8654,12.4833,30.0824
"427",57.629,21.9713,12.5149,30.1231
"428",58.6659,21.975,12.5436,30.4143
"429",58.8949,21.8573,12.5311,30.4039
"430",58.6026,21.938,12.5076,30.3747
"431",57.9348,21.964,12.5987,30.2129
"432",57.958,21.8696,12.5833,30.1553
"433",58.539,21.9223,12.5378,30.3459
"434",58.1427,21.8795,12.534,30.2176
"435",57.7413,21.9276,12.4619,30.1311
"436",57.9967,21.9473,12.5873,30.2288
"437",57.4175,22.0118,12.5163,30.0983
"438",58.2049,21.8938,12.5778,30.2495
"439",57.761,21.9164,12.5601,30.1415
"440",56.9246,21.9622,12.5998,29.9403
"441",57.0903,21.874,12.5745,29.9441
"442",57.0334,21.7744,12.4989,29.8527
"443",56.6881,21.8039,12.4969,29.7695
"444",57.3521,21.783,12.5144,29.9421
"445",57.7844,21.8689,12.5477,30.1145
"446",57.9183,21.881,12.589,30.1568
"447",57.1355,21.7709,12.5323,29.8784
"448",56.9051,21.796,12.415,29.8201
"449",57.0188,21.8319,12.5532,29.8832
"450",57.177,21.8347,12.4566,29.9272
"451",57.2554,21.8627,12.4983,29.9628
"452",57.6221,21.8555,12.434,30.0644
"453",57.429,21.7879,12.4785,29.9637
"454",56.8895,21.8078,12.4781,29.8395
"455",56.3078,21.7503,12.4921,29.6347
"456",56.2743,21.7767,12.4838,29.6377
"457",56.5578,21.7477,12.5741,29.7096
"458",56.4056,21.8163,12.6277,29.7166
"459",56.6787,21.7658,12.4759,29.7466
"460",56.4521,21.7529,12.4289,29.6641
"461",56.9958,21.7957,12.4932,29.8495
"462",56.74,21.7999,12.5089,29.7758
"463",56.8962,21.8714,12.5375,29.8739
"464",56.4026,21.8246,12.5512,29.7058
"465",56.6636,21.7061,12.4946,29.7034
"466",56.8314,21.776,12.4728,29.7877
"467",56.9689,21.7032,12.5291,29.7926
"468",56.4298,21.7218,12.4712,29.6525
"469",56.2278,21.8095,12.4661,29.6523
"470",56.6894,21.8548,12.4978,29.8172
"471",55.6825,21.7212,12.4955,29.4494
"472",56.1492,21.7443,12.4482,29.5881
"473",56.3209,21.8094,12.4971,29.6766
"474",55.9608,21.7,12.4412,29.5088
"475",55.2182,21.6763,12.4235,29.2957
"476",55.4908,21.754,12.4331,29.4071
"477",55.2643,21.735,12.4475,29.3356
"478",55.3219,21.7367,12.3595,29.356
"479",55.3199,21.6921,12.4691,29.3203
"480",55.0711,21.7491,12.4346,29.2939
"481",55.6537,21.8051,12.4903,29.4902
"482",55.8178,21.7698,12.4708,29.5134
"483",55.6467,21.7698,12.5493,29.4621
"484",55.8821,21.7615,12.4148,29.5178
"485",55.4054,21.766,12.4342,29.3912
"486",55.499,21.7612,12.4206,29.4132
"487",55.4759,21.7165,12.4438,29.3802
"488",55.696,21.7547,12.4843,29.4685
"489",56.1453,21.8279,12.5342,29.6387
"490",56.4853,21.7651,12.4768,29.687
"491",56.0222,21.8668,12.481,29.6204
"492",56.3896,21.8179,12.4335,29.6939
"493",56.256,21.9242,12.4613,29.7286
"494",55.7723,21.8224,12.3549,29.5284
"495",56.0928,21.916,12.4202,29.6796
"496",55.8505,21.8889,12.3929,29.5813
"497",56.2487,21.8099,12.5032,29.6572
"498",56.5654,21.8448,12.4516,29.7632
"499",56.6603,21.8262,12.426,29.7729
"500",56.1297,21.7814,12.4539,29.6006
"501",56.2164,21.775,12.4827,29.623
"502",55.7112,21.8028,12.4915,29.5013
"503",56.0968,21.9116,12.4667,29.6655
"504",56.5613,21.8157,12.4743,29.7358
"505",56.6106,21.8056,12.4827,29.7462
"506",56.4514,21.8077,12.4993,29.7041
"507",56.5632,21.8554,12.5335,29.7736
"508",56.876,21.8237,12.4874,29.8388
"509",55.8841,21.7581,12.5168,29.5315
"510",55.9166,21.7789,12.5035,29.5485
"511",56.2081,21.8148,12.5271,29.6502
"512",56.2886,21.7264,12.4879,29.6131
"513",56.476,21.7239,12.4527,29.656
"514",56.5161,21.7504,12.5025,29.6872
"515",56.6824,21.8226,12.4352,29.7679
"516",56.3077,21.734,12.3865,29.6166
"517",56.3119,21.7996,12.4912,29.6669
"518",56.9826,21.7254,12.5132,29.8035
"519",57.4153,21.6863,12.4883,29.891
"520",56.9941,21.7109,12.5118,29.7934
"521",57.2837,21.7255,12.5046,29.8833
"522",57.0395,21.742,12.4932,29.8306
"523",56.5257,21.6777,12.4277,29.6544
"524",57.0368,21.7002,12.4969,29.8079
"525",57.2259,21.8598,12.4927,29.9534
"526",56.2975,21.6986,12.4529,29.6079
"527",55.7417,21.8191,12.4203,29.5237
"528",56.3246,21.7029,12.4413,29.6214
"529",56.4295,21.8741,12.4686,29.7509
"530",56.1969,21.7557,12.4463,29.6107
"531",56.5068,21.7844,12.516,29.7153
"532",56.3113,21.8829,12.4291,29.7114
"533",57.121,21.8368,12.4226,29.9066
"534",57.1027,21.865,12.5103,29.9241
"535",56.8348,21.7946,12.4747,29.7994
"536",56.673,21.8901,12.4533,29.8116
"537",56.7378,21.8969,12.4757,29.8323
"538",56.3318,21.8576,12.494,29.7087
"539",56.5255,21.793,12.4328,29.709
"540",57.0703,21.8364,12.4103,29.8745
"541",56.8219,21.7584,12.512,29.7715
"542",57.3258,21.7545,12.4285,29.8989
"543",57.9814,21.7325,12.5848,30.0726
"544",58.1221,21.7624,12.5277,30.1269
"545",57.8086,21.8307,12.5001,30.0836
"546",57.9997,21.729,12.6055,30.0771
"547",57.9377,21.7855,12.6139,30.0989
"548",57.9763,21.8132,12.5252,30.1232
"549",58.3784,21.9563,12.5365,30.3179
"550",57.4809,21.9616,12.5221,30.0777
"551",57.6374,21.7935,12.5661,30.0204
"552",57.3879,21.7913,12.4141,29.9403
"553",58.0444,21.8388,12.5332,30.1529
"554",58.0559,21.9426,12.5436,30.2252
"555",57.4193,22.002,12.4203,30.0801
"556",57.8361,21.9066,12.6279,30.1483
"557",57.5435,21.95,12.5203,30.0801
"558",57.4531,21.9117,12.5021,30.027
"559",57.1846,21.844,12.5849,29.9226
"560",57.0916,21.8101,12.501,29.8645
"561",56.8776,21.803,12.5112,29.8067
"562",57.5054,21.7945,12.4904,29.9702
"563",58.575,21.8983,12.5188,30.3243
"564",57.9139,21.9303,12.5023,30.159
"565",57.8955,21.9218,12.4789,30.1473
"566",57.1695,21.9306,12.516,29.9542
"567",56.9139,21.9358,12.5045,29.8935
"568",57.1659,21.8711,12.5061,29.9258
"569",56.9253,21.8252,12.5922,29.8321
"570",57.2595,21.9066,12.5447,29.9721
"571",56.6936,21.8306,12.4695,29.7719
"572",56.7231,21.8884,12.4505,29.81
"573",56.4984,21.9543,12.428,29.7892
"574",56.5429,21.9045,12.3899,29.7662
"575",55.6463,21.8442,12.4926,29.4928
"576",56.141,21.8873,12.4668,29.65
"577",56.4885,21.8257,12.4907,29.7087
"578",56.2638,21.8174,12.4688,29.6507
"579",55.8871,21.8585,12.495,29.5773
"580",55.4399,21.7526,12.5059,29.3936
"581",56.425,21.8456,12.5321,29.7292
"582",55.746,21.8823,12.4826,29.5666
"583",55.3755,21.9142,12.507,29.4737
"584",55.547,21.8223,12.4909,29.4623
"585",55.5107,21.8625,12.53,29.4776
"586",55.6134,21.8736,12.4481,29.5151
"587",55.6823,21.8762,12.4988,29.5361
"588",55.3777,21.8377,12.4997,29.4303
"589",55.6557,21.7667,12.5053,29.4645
"590",55.5656,21.83,12.5019,29.4782
"591",55.3392,21.8436,12.4569,29.4191
"592",55.8633,21.7495,12.4598,29.4952
"593",56.3892,21.8432,12.5134,29.7031
"594",56.8725,21.8894,12.5637,29.8667
"595",56.8749,21.8438,12.493,29.8308
"596",56.2651,21.8478,12.4432,29.6624
"597",56.3238,21.8803,12.4495,29.7008
"598",56.2315,21.8182,12.4927,29.6412
"599",56.0701,21.7932,12.4545,29.5817
"600",56.1434,21.8574,12.4407,29.6367
"601",55.9784,21.859,12.4456,29.5992
"602",55.8753,21.7499,12.4285,29.4968
"603",56.5724,21.8355,12.4051,29.745
"604",56.4688,21.8985,12.4398,29.7543
"605",55.9698,21.866,12.4482,29.5947
"606",56.2522,21.8312,12.5167,29.6625
"607",55.7967,21.8749,12.451,29.5605
"608",56.1363,21.85,12.4633,29.6355
"609",56.0149,21.8178,12.4279,29.5805
"610",56.0951,21.912,12.4981,29.6702
"611",56.0262,21.8853,12.3915,29.6194
"612",56.2164,21.8572,12.4506,29.6619
"613",56.5725,21.856,12.468,29.764
"614",56.0804,21.8212,12.4024,29.6026
"615",56.2712,21.8478,12.4589,29.6659
"616",55.9507,21.8941,12.4909,29.6166
