"","DSI"
"1493",-2.7167
"1494",-2.6566
"1495",-2.7582
"1496",-2.8733
"1497",-2.7836
"1498",-2.518
"1499",-2.8631
"1500",-2.774
"1501",-2.9266
"1502",-2.5194
"1503",-2.772
"1504",-2.6882
"1505",-2.5162
"1506",-2.5446
"1507",-2.6881
"1508",-2.6859
"1509",-2.7464
"1510",-2.6008
"1511",-2.8278
"1512",-2.8521
"1513",-2.8021
"1514",-2.7268
"1515",-2.8485
"1516",-2.6241
"1517",-2.6661
"1518",-3.0075
"1519",-2.966
"1520",-2.6685
"1521",-2.6528
"1522",-2.4617
"1523",-2.6296
"1524",-2.5781
"1525",-2.7455
"1526",-2.2727
"1527",-2.3756
"1528",-2.3838
"1529",-2.3751
"1530",-2.5364
"1531",-2.6483
"1532",-2.8673
"1533",-2.7664
"1534",-2.5108
"1535",-2.6986
"1536",-2.85
"1537",-2.7653
"1538",-2.7236
"1539",-3.0312
"1540",-2.8394
"1541",-2.558
"1542",-2.2637
"1543",-2.4479
"1544",-2.553
"1545",-2.5002
"1546",-2.3669
"1547",-2.3834
"1548",-2.3468
"1549",-2.5091
"1550",-2.4748
"1551",-2.4239
"1552",-2.3156
"1553",-2.1359
"1554",-2.1526
"1555",-2.3637
"1556",-2.2765
"1557",-2.2211
"1558",-2.0961
"1559",-2.3359
"1560",-2.4141
"1561",-2.177
"1562",-2.1238
"1563",-2.3826
"1564",-2.5319
"1565",-2.6664
"1566",-2.5449
"1567",-2.2027
"1568",-2.3551
"1569",-2.5118
"1570",-2.582
"1571",-2.7339
"1572",-2.8237
"1573",-2.4013
"1574",-2.5963
"1575",-2.6193
"1576",-2.6767
"1577",-2.5266
"1578",-2.4509
"1579",-2.4714
"1580",-2.3234
"1581",-2.3405
"1582",-2.5588
"1583",-2.7027
"1584",-2.5645
"1585",-2.722
"1586",-2.9161
"1587",-2.421
"1588",-2.5726
"1589",-2.6957
"1590",-2.1916
"1591",-2.4701
"1592",-2.7014
"1593",-2.7325
"1594",-2.5863
"1595",-2.6061
"1596",-2.6544
"1597",-2.597
"1598",-2.7582
"1599",-2.612
"1600",-2.8602
"1601",-2.6307
"1602",-2.7193
"1603",-2.4634
"1604",-2.8081
"1605",-2.6861
"1606",-2.6703
"1607",-2.9042
"1608",-2.4202
"1609",-2.4064
"1610",-2.355
"1611",-2.2994
"1612",-2.0805
"1613",-2.3475
"1614",-2.5543
"1615",-2.4773
"1616",-2.2338
"1617",-2.3883
"1618",-2.3441
"1619",-3.0179
"1620",-2.7385
"1621",-2.4672
"1622",-2.2824
"1623",-2.2636
"1624",-2.1228
"1625",-2.1398
"1626",-2.1495
"1627",-1.9145
"1628",-2.4517
"1629",-2.2351
"1630",-2.1955
"1631",-2.3178
"1632",-2.1259
"1633",-2.3473
"1634",-2.3384
"1635",-2.393
"1636",-2.6127
"1637",-2.5164
"1638",-2.576
"1639",-2.8199
"1640",-2.5445
"1641",-2.366
"1642",-2.9757
"1643",-2.6794
"1644",-2.9118
"1645",-2.6685
"1646",-2.744
"1647",-2.5108
"1648",-2.8719
"1649",-2.9747
"1650",-2.8525
"1651",-2.4536
"1652",-2.0811
"1653",-2.4852
"1654",-2.5435
"1655",-2.4913
"1656",-2.3968
"1657",-2.7939
"1658",-2.6977
"1659",-2.3905
"1660",-2.1693
"1661",-2.1734
"1662",-2.0992
"1663",-2.3161
"1664",-1.9646
"1665",-2.2092
"1666",-2.5761
"1667",-2.2143
"1668",-2.2314
"1669",-2.1915
"1670",-2.6216
"1671",-2.5485
"1672",-2.4259
"1673",-2.3154
"1674",-2.1518
"1675",-2.2307
"1676",-2.1117
"1677",-2.2717
"1678",-2.3835
"1679",-3.0457
"1680",-2.7104
"1681",-2.4068
"1682",-2.4392
"1683",-2.5348
"1684",-2.2679
"1685",-2.5152
"1686",-2.3671
"1687",-2.4048
"1688",-2.7733
"1689",-2.4243
"1690",-2.6323
"1691",-2.4259
"1692",-2.4064
"1693",-2.2381
"1694",-2.4155
"1695",-2.6683
"1696",-2.61
"1697",-2.3721
"1698",-2.405
"1699",-2.7284
"1700",-2.4622
"1701",-2.6118
"1702",-2.7475
"1703",-2.7093
"1704",-2.4524
"1705",-2.3965
"1706",-2.6406
"1707",-2.7097
"1708",-2.6405
"1709",-2.499
"1710",-2.5418
"1711",-2.0887
"1712",-2.7107
"1713",-2.2719
"1714",-2.5103
"1715",-2.6973
"1716",-2.5949
"1717",-2.6769
"1718",-2.6882
"1719",-2.883
"1720",-2.6072
"1721",-2.5211
"1722",-2.5251
"1723",-2.522
"1724",-2.7894
"1725",-2.5778
"1726",-2.5678
"1727",-2.2664
"1728",-2.7103
"1729",-2.934
"1730",-2.8984
"1731",-3.0739
"1732",-2.9557
"1733",-3.2104
"1734",-3.0648
"1735",-3.3361
"1736",-3.2968
"1737",-3.3093
"1738",-3.1818
"1739",-3.1866
"1740",-3.2896
"1741",-3.1687
"1742",-3.4598
"1743",-3.0694
"1744",-2.9561
"1745",-3.1563
"1746",-3.1955
"1747",-2.8355
"1748",-2.974
"1749",-2.9734
"1750",-3.1169
"1751",-3.2651
"1752",-3.2803
"1753",-3.1694
"1754",-3.1468
"1755",-2.856
"1756",-2.9919
"1757",-2.8141
"1758",-2.9541
"1759",-3.1179
"1760",-3.2899
"1761",-3.0173
"1762",-3.2034
"1763",-3.0872
"1764",-3.0879
"1765",-3.1908
"1766",-3.1057
"1767",-3.2067
"1768",-2.9117
"1769",-2.8091
"1770",-2.5902
"1771",-2.7487
"1772",-2.887
"1773",-2.7007
"1774",-2.7876
"1775",-3.0433
"1776",-3.0847
"1777",-2.8365
"1778",-2.9534
"1779",-2.831
"1780",-2.9316
"1781",-3.0948
"1782",-2.8788
"1783",-2.4479
"1784",-2.7951
"1785",-2.8269
"1786",-3.2307
"1787",-3.0345
"1788",-3.3309
"1789",-3.0345
"1790",-2.8433
"1791",-2.3077
"1792",-2.3746
"1793",-2.5608
"1794",-2.4454
"1795",-2.4956
"1796",-1.8293
"1797",-2.341
"1798",-2.3693
"1799",-2.2996
"1800",-2.6344
"1801",-2.4133
"1802",-2.0953
"1803",-2.2763
"1804",-2.6212
"1805",-2.7809
"1806",-2.4864
"1807",-1.967
"1808",-2.5556
"1809",-2.8217
"1810",-2.5084
"1811",-2.1943
"1812",-2.2793
"1813",-2.6064
"1814",-2.3317
"1815",-2.3617
"1816",-2.059
"1817",-2.369
"1818",-2.4217
"1819",-2.2701
"1820",-2.6129
"1821",-2.6021
"1822",-2.582
"1823",-2.636
"1824",-2.4437
"1825",-2.6254
"1826",-2.3079
"1827",-2.6225
"1828",-2.5614
"1829",-2.6188
"1830",-2.4224
"1831",-2.3426
"1832",-2.8494
"1833",-2.6351
"1834",-2.9074
"1835",-2.5773
"1836",-2.5248
"1837",-2.5828
"1838",-2.5324
"1839",-2.6707
"1840",-2.5698
"1841",-2.5936
"1842",-2.5178
"1843",-2.3611
"1844",-2.3532
"1845",-2.3482
"1846",-2.3889
"1847",-2.3951
"1848",-2.6327
"1849",-2.4891
"1850",-2.6445
"1851",-2.5981
"1852",-2.7599
"1853",-2.5183
"1854",-2.4209
"1855",-2.354
"1856",-2.3026
"1857",-2.3271
"1858",-2.3251
"1859",-2.4729
"1860",-2.4389
"1861",-2.2987
"1862",-2.1533
"1863",-2.2653
"1864",-2.5928
"1865",-2.146
"1866",-2.5644
"1867",-2.6943
"1868",-2.8345
"1869",-2.4575
"1870",-2.7046
"1871",-2.2525
"1872",-2.4491
"1873",-2.3707
"1874",-2.2797
"1875",-2.5487
"1876",-2.2902
"1877",-2.5894
"1878",-2.7634
"1879",-2.5217
"1880",-2.4758
"1881",-1.9808
"1882",-2.5224
"1883",-2.4009
"1884",-2.4422
"1885",-2.7424
"1886",-2.5808
"1887",-2.3653
"1888",-2.266
"1889",-2.4094
"1890",-2.5379
"1891",-2.4582
"1892",-2.8871
"1893",-2.9068
"1894",-2.5911
"1895",-2.4455
"1896",-2.488
"1897",-2.4155
"1898",-2.7238
"1899",-2.6319
"1900",-2.65
"1901",-2.6068
"1902",-2.4688
"1903",-2.5111
"1904",-2.7241
"1905",-2.3977
"1906",-2.7737
"1907",-2.4131
"1908",-2.3101
"1909",-2.3122
"1910",-2.5029
"1911",-2.4785
"1912",-2.7415
"1913",-2.4017
"1914",-2.6463
"1915",-2.3671
"1916",-2.7589
"1917",-2.5285
"1918",-2.4517
"1919",-2.4486
"1920",-2.6139
"1921",-2.3587
"1922",-2.2034
"1923",-2.4546
"1924",-2.6773
"1925",-2.579
"1926",-2.2934
"1927",-2.0703
"1928",-2.2678
"1929",-2.4946
"1930",-2.6902
"1931",-2.4752
"1932",-2.4971
"1933",-2.4023
"1934",-2.7594
"1935",-2.524
"1936",-2.6391
"1937",-2.3641
"1938",-2.4859
"1939",-2.6708
"1940",-2.3942
"1941",-2.5442
"1942",-2.7435
"1943",-2.3111
"1944",-2.7535
"1945",-2.3496
"1946",-2.4195
"1947",-2.5304
"1948",-2.5464
"1949",-2.8105
"1950",-2.005
"1951",-2.5859
"1952",-2.6032
"1953",-2.2713
"1954",-2.8315
"1955",-2.7786
"1956",-2.7359
"1957",-2.4826
"1958",-2.9695
"1959",-2.5272
"1960",-2.6845
"1961",-2.9642
"1962",-2.1572
"1963",-2.5548
"1964",-2.3418
"1965",-2.617
"1966",-2.1032
"1967",-2.6081
"1968",-2.6072
"1969",-2.1985
"1970",-2.6645
"1971",-2.5499
"1972",-2.3179
"1973",-2.8785
"1974",-2.652
"1975",-2.8223
"1976",-2.837
"1977",-2.835
"1978",-3.4037
"1979",-3.1465
"1980",-3.0569
"1981",-2.7517
"1982",-2.9678
"1983",-2.7139
"1984",-2.5818
"1985",-2.9855
"1986",-2.7816
"1987",-2.6589
"1988",-2.8624
"1989",-2.52
"1990",-2.8193
"1991",-3.1331
"1992",-2.9113
"1993",-2.9301
"1994",-2.987
"1995",-3.0064
"1996",-2.6993
"1997",-3.0079
"1998",-2.7131
"1999",-2.869
"2000",-2.9481
