"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"506",37.2359,21.5354,12.498,25.1102
"507",37.4974,21.5328,12.4634,25.1344
"508",37.7179,21.5847,12.5115,25.2225
"509",37.7402,21.4726,12.4425,25.1159
"510",37.4204,21.6274,12.4714,25.1952
"511",37.4669,21.4636,12.4822,25.0649
"512",37.525,21.5097,12.4996,25.0859
"513",37.582,21.5579,12.4433,25.1382
"514",37.3458,21.5406,12.4824,25.0889
"515",37.3181,21.567,12.5428,25.1444
"516",36.6581,21.5436,12.4772,25.0054
"517",36.9671,21.5864,12.4084,25.0733
"518",37.3412,21.6016,12.4677,25.16
"519",37.4681,21.5407,12.3747,25.1271
"520",37.6523,21.5817,12.484,25.1917
"521",37.3205,21.4985,12.4039,25.0381
"522",37.5101,21.4581,12.4121,25.0708
"523",37.0248,21.505,12.4681,24.9921
"524",37.8184,21.5689,12.444,25.2161
"525",37.7669,21.6114,12.4867,25.2538
"526",37.6329,21.6202,12.4945,25.2502
"527",37.7142,21.5187,12.5452,25.1944
"528",37.5674,21.5217,12.5424,25.158
"529",37.2817,21.5776,12.5279,25.1177
"530",37.2477,21.5625,12.4577,25.1019
"531",36.753,21.6184,12.5106,25.0587
"532",36.8413,21.5493,12.5144,25.0113
"533",37.0381,21.5382,12.5094,25.0588
"534",37.7092,21.5019,12.5118,25.1625
"535",37.368,21.5681,12.5613,25.1594
"536",37.1684,21.5245,12.4761,25.09
"537",36.9582,21.5065,12.5635,25.0212
"538",37.4249,21.4813,12.4817,25.0666
"539",37.4414,21.4946,12.4983,25.0755
"540",37.606,21.5412,12.4729,25.1424
"541",37.8116,21.4583,12.4777,25.1244
"542",37.6002,21.5111,12.4966,25.1298
"543",37.3087,21.4669,12.4856,25.029
"544",37.1664,21.5106,12.5033,25.0477
"545",37.1068,21.4215,12.5631,24.9857
"546",37.3259,21.6045,12.4778,25.1601
"547",37.1073,21.4347,12.5312,24.9806
"548",37.4342,21.5241,12.4332,25.1133
"549",37.2947,21.5222,12.5173,25.094
"550",37.5415,21.5533,12.519,25.1233
"551",37.618,21.5871,12.4572,25.1674
"552",37.604,21.5407,12.5348,25.1852
"553",37.4686,21.4535,12.4788,25.0368
"554",37.8137,21.4995,12.4923,25.1488
"555",37.6639,21.5109,12.4471,25.1255
"556",37.6184,21.5564,12.4986,25.1418
"557",37.5263,21.4925,12.4781,25.0486
"558",37.4261,21.5621,12.4529,25.0759
"559",37.8254,21.5719,12.4907,25.1821
"560",38.1193,21.4744,12.4396,25.1722
"561",37.4659,21.5685,12.5266,25.093
"562",37.4786,21.4724,12.4175,25.015
"563",37.5878,21.5714,12.4994,25.1502
"564",37.7975,21.5775,12.4905,25.2009
"565",38.0634,21.5245,12.4414,25.1862
"566",37.7737,21.4485,12.4321,25.0666
"567",37.9621,21.5132,12.435,25.176
"568",37.7274,21.4939,12.4179,25.0815
"569",37.4973,21.5974,12.4356,25.135
"570",37.8367,21.5556,12.4738,25.1655
"571",38.0606,21.5245,12.436,25.1698
"572",37.7632,21.5091,12.4759,25.087
"573",37.9796,21.5085,12.4602,25.1544
"574",37.6565,21.4722,12.3618,25.0475
"575",37.4515,21.5687,12.4642,25.0777
"576",37.5458,21.5429,12.5358,25.0743
"577",37.895,21.4814,12.5052,25.1219
"578",37.7131,21.5029,12.495,25.0828
"579",36.9826,21.562,12.5462,24.9922
"580",37.8154,21.4818,12.4156,25.1059
"581",38.4779,21.5236,12.5322,25.2515
"582",38.0061,21.5355,12.4552,25.1954
"583",37.2362,21.6173,12.4793,25.0789
"584",37.5147,21.5203,12.5377,25.0533
"585",37.7862,21.5607,12.5407,25.1438
"586",37.346,21.4861,12.4785,25.0072
"587",37.5816,21.5011,12.4717,25.0593
"588",37.5407,21.5133,12.4972,25.0783
"589",36.6922,21.5114,12.5954,24.9194
"590",37.5591,21.5223,12.4908,25.0906
"591",37.8283,21.4997,12.5155,25.1011
"592",37.4335,21.5149,12.5215,25.062
"593",37.4138,21.6096,12.4851,25.0961
"594",37.2691,21.5289,12.4682,25.0078
"595",37.6859,21.4802,12.4882,25.0679
"596",37.8941,21.5924,12.5182,25.174
"597",37.9875,21.4689,12.3935,25.1299
"598",37.8554,21.5663,12.4992,25.1939
"599",37.9209,21.4961,12.4605,25.1696
"600",37.9661,21.5115,12.5776,25.1601
"601",37.848,21.5106,12.4923,25.128
"602",37.4818,21.4994,12.5299,25.0729
"603",37.8492,21.4659,12.5859,25.1356
"604",38.08,21.5454,12.5354,25.2515
"605",38.0962,21.534,12.5535,25.2355
"606",37.9314,21.5449,12.5237,25.2159
"607",38.0372,21.5753,12.4941,25.2325
"608",37.8828,21.5404,12.5313,25.1902
"609",38.3257,21.4855,12.5002,25.2248
"610",38.8924,21.5593,12.472,25.4156
"611",38.522,21.6239,12.5905,25.3746
