"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"443",48.4274,21.7898,12.5257,27.5867
"444",48.8536,21.8476,12.4232,27.7289
"445",49.4696,21.792,12.5345,27.8545
"446",49.7591,21.8651,12.4689,27.9733
"447",49.9261,21.8292,12.5089,27.9953
"448",49.6009,21.8542,12.5014,27.9267
"449",50.2791,21.8027,12.4594,28.0644
"450",48.8793,21.798,12.4622,27.7041
"451",49.3024,21.871,12.4923,27.8589
"452",49.0948,21.7472,12.4826,27.7206
"453",48.8265,21.8322,12.4857,27.7137
"454",49.7728,21.8204,12.4205,27.9407
"455",49.6065,21.8339,12.4936,27.916
"456",49.3331,21.8809,12.3595,27.8651
"457",48.7663,21.8382,12.4088,27.6873
"458",48.8423,21.7488,12.5661,27.6723
"459",48.7488,21.8272,12.4047,27.6885
"460",48.9149,21.8639,12.3987,27.751
"461",49.0258,21.877,12.484,27.7903
"462",48.6268,21.906,12.5541,27.7129
"463",48.6029,21.8692,12.4227,27.6751
"464",48.9053,21.8468,12.4767,27.7408
"465",48.3542,21.8979,12.5302,27.6435
"466",48.794,21.9338,12.5683,27.7819
"467",48.8359,21.9226,12.5694,27.7803
"468",49.1288,21.7697,12.4516,27.7452
"469",48.918,21.8864,12.4117,27.7618
"470",48.4884,21.8705,12.5178,27.6535
"471",48.2617,21.8071,12.4513,27.5498
"472",49.0934,21.7685,12.4745,27.7398
"473",49.7167,21.7506,12.5426,27.8875
"474",49.9835,21.8299,12.5135,28.0058
"475",50.4224,21.778,12.5186,28.0832
"476",50.1308,21.8338,12.4736,28.0474
"477",50.0527,21.7924,12.5719,28.0107
"478",49.7746,21.6841,12.4425,27.8562
"479",49.2935,21.7519,12.4813,27.7833
"480",49.1425,21.6871,12.5023,27.6983
"481",48.7267,21.782,12.4956,27.6619
"482",49.054,21.7479,12.4877,27.7189
"483",49.8077,21.7093,12.4719,27.8844
"484",49.2865,21.761,12.4851,27.7839
"485",49.4907,21.7153,12.536,27.8078
"486",49.1961,21.7256,12.5556,27.743
"487",49.7757,21.7048,12.5604,27.8825
"488",50.5454,21.7707,12.5593,28.1198
"489",50.3088,21.6857,12.6123,28.0109
"490",49.6207,21.7028,12.5139,27.8313
"491",49.523,21.7304,12.4713,27.8269
"492",49.5108,21.7287,12.5154,27.8251
"493",49.6474,21.7346,12.4516,27.8586
"494",49.2566,21.7273,12.4422,27.755
"495",49.7129,21.7342,12.4878,27.8711
"496",49.8387,21.7063,12.5146,27.8892
"497",49.994,21.7898,12.4682,27.9861
"498",49.7044,21.7358,12.4167,27.8669
"499",50.3499,21.7657,12.506,28.0627
"500",50.676,21.7244,12.4654,28.1158
"501",49.9736,21.8086,12.4233,27.9884
"502",50.7115,21.7776,12.4576,28.1597
"503",50.328,21.7317,12.493,28.0309
"504",50.6651,21.7612,12.3824,28.1314
"505",50.4799,21.6987,12.4572,28.0481
"506",50.0425,21.7212,12.5232,27.9569
"507",50.1972,21.6868,12.4691,27.9687
"508",49.8498,21.725,12.4818,27.9071
"509",49.3155,21.6987,12.484,27.7545
"510",49.4605,21.8236,12.4618,27.8695
"511",49.7955,21.7825,12.4179,27.9225
"512",49.4737,21.7078,12.456,27.798
"513",49.9092,21.7707,12.5337,27.9575
"514",50.2952,21.76,12.4954,28.0422
"515",50.4643,21.7385,12.5269,28.0794
"516",50.1821,21.6974,12.551,27.9812
"517",50.0468,21.7081,12.5318,27.947
"518",49.745,21.6934,12.5203,27.8622
"519",49.5638,21.6073,12.5487,27.764
"520",49.9639,21.6904,12.5219,27.9184
"521",50.0874,21.7119,12.4893,27.963
"522",49.8461,21.7346,12.5218,27.9152
"523",50.0398,21.7862,12.5332,27.9988
"524",49.6926,21.6719,12.5179,27.8346
"525",49.3724,21.6843,12.433,27.7531
"526",49.3682,21.7595,12.5233,27.807
"527",49.7076,21.7094,12.4183,27.8542
"528",50.7079,21.7906,12.5671,28.1746
"529",50.3098,21.8294,12.5013,28.0949
"530",49.9406,21.7403,12.4596,27.9309
"531",50.403,21.7545,12.5627,28.0708
"532",50.38,21.7716,12.5359,28.074
"533",51.2355,21.7437,12.4315,28.2735
"534",50.6905,21.7942,12.5841,28.17
"535",50.2083,21.7518,12.466,28.0111
"536",49.9856,21.793,12.3797,27.9731
"537",50.2139,21.7507,12.4849,28.0138
"538",49.9726,21.8628,12.4789,28.027
"539",50.6445,21.8098,12.488,28.1712
"540",50.0381,21.7807,12.4154,27.9878
"541",49.5167,21.6749,12.4715,27.7836
"542",49.6573,21.7202,12.3771,27.8444
"543",50.2883,21.791,12.4461,28.0592
"544",50.5431,21.7088,12.5228,28.0771
"545",50.4752,21.7521,12.5365,28.0904
"546",50.6554,21.7643,12.4506,28.1376
"547",50.7182,21.8353,12.4086,28.1967
"548",50.678,21.7593,12.3966,28.1349
"549",50.5891,21.6925,12.4555,28.0741
"550",50.5896,21.638,12.4542,28.0393
"551",50.3847,21.7967,12.5114,28.0898
"552",50.7156,21.7279,12.3732,28.1222
"553",50.3472,21.7453,12.4152,28.0382
"554",51.2123,21.6621,12.4799,28.2172
"555",51.1097,21.7027,12.4414,28.2157
"556",51.1873,21.7231,12.5119,28.25
"557",50.9715,21.6699,12.4728,28.1587
"558",50.9666,21.6439,12.3896,28.132
"559",50.1148,21.6351,12.5188,27.916
"560",50.668,21.747,12.5261,28.1331
"561",50.108,21.7115,12.47,27.9606
"562",50.1025,21.6929,12.4551,27.9462
"563",50.0329,21.6386,12.454,27.8931
"564",49.7652,21.6357,12.4803,27.8249
"565",50.3152,21.6107,12.4558,27.9505
"566",49.5904,21.7247,12.4015,27.8358
"567",50.4668,21.6166,12.424,27.9895
"568",49.9789,21.5745,12.4303,27.8409
"569",50.1675,21.5747,12.4807,27.8883
"570",50.3042,21.678,12.4851,27.9901
"571",50.3754,21.6267,12.4961,27.9809
"572",50.1889,21.6753,12.5656,27.9683
"573",50.207,21.5864,12.4503,27.9036
"574",50.3667,21.6543,12.4564,27.9903
"575",50.5208,21.6958,12.4355,28.0521
"576",49.7826,21.7184,12.4553,27.8797
"577",50.4624,21.6634,12.4999,28.0263
"578",50.8133,21.7575,12.4527,28.1717
"579",49.9887,21.6854,12.4546,27.9145
"580",50.2349,21.6606,12.4597,27.9614
"581",50.6017,21.6365,12.5214,28.0482
"582",51.2045,21.6735,12.4857,28.2189
"583",50.633,21.6614,12.5581,28.0702
"584",50.0948,21.7172,12.4464,27.9618
"585",50.1586,21.6896,12.5645,27.9665
"586",50.0266,21.677,12.5036,27.9181
"587",49.8617,21.6664,12.5169,27.8693
"588",49.7423,21.8037,12.5496,27.9355
"589",49.3839,21.794,12.4938,27.8297
"590",49.3848,21.7422,12.5179,27.8011
"591",49.3465,21.7249,12.4805,27.7712
"592",50.0339,21.7688,12.5142,27.9783
"593",50.1012,21.7269,12.4727,27.9654
"594",49.8591,21.8001,12.5006,27.958
"595",49.3993,21.7176,12.485,27.7809
"596",50.1533,21.6914,12.5732,27.967
"597",50.1486,21.7094,12.6131,27.9779
"598",50.3818,21.6913,12.5075,28.023
"599",50.6069,21.7524,12.4954,28.1159
"600",50.3348,21.734,12.4921,28.036
"601",50.2737,21.7563,12.5412,28.0357
"602",49.9858,21.7884,12.5509,27.988
"603",49.9065,21.7615,12.5196,27.9456
"604",50.2294,21.7148,12.4548,27.9905
"605",50.2443,21.684,12.4795,27.9793
"606",49.8437,21.7076,12.4389,27.8902
"607",50.195,21.6887,12.5385,27.9733
"608",50.3067,21.7318,12.5063,28.0317
"609",49.6559,21.6853,12.5258,27.8317
"610",49.0976,21.6825,12.5448,27.6963
"611",49.2375,21.6727,12.45,27.7152
"612",48.9294,21.7298,12.4603,27.6732
"613",48.7653,21.7187,12.5766,27.6368
"614",47.7939,21.5909,12.482,27.2967
"615",47.8762,21.7249,12.496,27.4049
"616",47.7722,21.6327,12.4993,27.3209
