"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"319",32.0054,21.7918,12.6526,24.253
"320",31.7311,21.8492,12.672,24.2522
"321",31.3719,21.8481,12.7346,24.1892
"322",31.3151,21.7902,12.8075,24.1235
"323",31.3647,21.7243,12.6676,24.0927
"324",31.1133,21.7879,12.655,24.096
"325",31.5524,21.832,12.6964,24.2207
"326",31.5539,21.8833,12.6084,24.2362
"327",31.6935,21.876,12.6433,24.2524
"328",31.3147,21.8533,12.6834,24.1895
"329",31.8436,21.7968,12.7004,24.2553
"330",31.7713,21.8566,12.6267,24.2587
"331",31.4772,21.7984,12.6693,24.1906
"332",31.6173,21.7796,12.5713,24.1673
"333",31.6714,21.8218,12.6456,24.23
"334",31.83,21.7895,12.6695,24.2306
"335",31.5131,21.7427,12.614,24.1434
"336",32.1214,21.8622,12.6096,24.3443
"337",31.8993,21.7651,12.6344,24.2179
"338",31.4709,21.7554,12.6435,24.1483
"339",31.9244,21.7974,12.6284,24.2791
"340",31.3384,21.714,12.6097,24.0949
"341",31.5033,21.7508,12.6536,24.1558
"342",31.369,21.7745,12.5471,24.1305
"343",31.5511,21.7976,12.6453,24.1876
"344",31.8186,21.776,12.6472,24.2345
"345",31.9981,21.8807,12.6253,24.3513
"346",32.1515,21.7753,12.6731,24.2911
"347",31.7448,21.8752,12.5935,24.2713
"348",31.7325,21.9235,12.5907,24.3226
"349",32.0943,21.9069,12.5817,24.3753
"350",31.811,21.8392,12.6092,24.2807
"351",31.8061,21.8749,12.6666,24.3111
"352",31.6192,21.9099,12.6152,24.2744
"353",31.5545,21.9359,12.5701,24.2999
"354",31.9616,21.8951,12.7082,24.3279
"355",31.9243,21.952,12.665,24.3825
"356",32.0471,21.9438,12.6559,24.4117
"357",31.8129,22.0091,12.6013,24.4152
"358",31.6417,21.9378,12.5616,24.3354
"359",31.7242,21.9622,12.6162,24.3787
"360",31.5341,21.9333,12.5435,24.3262
"361",31.8558,21.9936,12.5007,24.4151
"362",31.6027,21.9882,12.5342,24.3851
"363",31.3911,21.9746,12.552,24.3194
"364",31.4763,21.9109,12.5432,24.2952
"365",31.7169,21.9173,12.6022,24.3578
"366",32.1168,21.8841,12.5652,24.3647
"367",32.0504,21.8941,12.5614,24.3663
"368",32.126,21.9146,12.5716,24.4097
"369",32.3837,21.976,12.5669,24.5039
"370",32.0721,21.8603,12.57,24.3675
"371",32.0712,21.8271,12.5808,24.3387
"372",32.2452,21.9124,12.5509,24.4303
"373",32.4435,21.9948,12.4552,24.5251
"374",32.4723,21.9846,12.5304,24.5248
"375",32.2706,21.9862,12.604,24.493
"376",32.0899,21.9073,12.4797,24.3905
"377",32.0102,21.8925,12.6044,24.3888
"378",31.9653,21.971,12.651,24.4267
"379",31.8728,21.9446,12.6421,24.3587
"380",31.5649,21.9341,12.6034,24.3036
"381",31.7383,21.9907,12.5771,24.3837
"382",31.9064,21.9576,12.5935,24.3915
"383",31.7717,21.9249,12.6179,24.3418
"384",31.7821,21.875,12.6318,24.2928
"385",31.4961,21.8796,12.671,24.259
"386",31.5585,21.9159,12.6847,24.3006
"387",32.0872,21.8991,12.6299,24.3599
"388",32.0388,22.0124,12.5786,24.4337
"389",32.2225,21.9288,12.5922,24.3977
"390",32.2006,21.9948,12.6065,24.44
"391",32.1224,21.8861,12.5742,24.3438
"392",32.1896,21.9039,12.7031,24.3889
"393",32.5789,21.9228,12.644,24.4656
"394",32.0458,21.8333,12.7161,24.3018
"395",32.1844,21.9023,12.6794,24.3623
"396",31.8764,21.8646,12.6277,24.2752
"397",32.4287,21.8016,12.5896,24.3312
"398",31.9796,21.8534,12.6215,24.2842
"399",32.06,21.8322,12.6445,24.3039
"400",32.1191,21.8647,12.5481,24.307
"401",31.9084,21.8139,12.6019,24.2399
"402",32.108,21.7563,12.6508,24.2388
"403",31.894,21.8173,12.579,24.2279
"404",31.9589,21.8575,12.4903,24.2706
"405",31.8592,21.8234,12.5954,24.2655
"406",32.1337,21.8915,12.5588,24.3498
"407",32.3523,21.9359,12.5565,24.4236
"408",32.4962,21.8825,12.5381,24.3959
"409",32.1563,21.9147,12.522,24.3592
"410",32.5219,21.8117,12.5785,24.3466
"411",32.3476,21.8342,12.5565,24.3225
"412",32.7785,21.8318,12.558,24.4049
"413",32.6355,21.8282,12.55,24.4034
"414",32.4292,21.8516,12.516,24.3572
"415",32.0795,21.7726,12.5882,24.2675
"416",32.3432,21.8238,12.5409,24.3369
"417",32.1142,21.7583,12.6225,24.2618
"418",32.6012,21.8572,12.6167,24.4175
"419",32.9601,21.9427,12.5446,24.5509
"420",32.645,21.8494,12.5818,24.4246
"421",32.5143,21.7806,12.5754,24.3519
"422",32.0127,21.8139,12.5993,24.2781
"423",31.7445,21.8221,12.4875,24.2228
"424",31.7919,21.8724,12.5692,24.2942
"425",32.2902,21.9042,12.5707,24.4185
"426",32.4059,21.8797,12.6683,24.4092
"427",32.3961,21.8299,12.6065,24.3569
"428",32.527,21.8556,12.5678,24.3938
"429",32.2276,21.9191,12.6018,24.3942
"430",32.1263,21.8463,12.5987,24.3232
"431",31.8811,21.8025,12.6276,24.2819
"432",31.9058,21.849,12.5649,24.2778
"433",32.1956,21.794,12.5785,24.291
"434",32.1313,21.7675,12.6371,24.2862
"435",32.1077,21.7799,12.5737,24.2713
"436",32.3729,21.85,12.6098,24.3746
"437",32.0717,21.7796,12.6339,24.2692
"438",31.7763,21.7212,12.5968,24.1767
"439",31.7887,21.8569,12.6082,24.2829
"440",31.8369,21.8715,12.5683,24.3004
"441",32.0746,21.8347,12.5925,24.3142
"442",31.9063,21.7943,12.637,24.2525
"443",32.0664,21.7326,12.5991,24.2377
