"","DSI"
"1485",-2.9578
"1486",-2.9654
"1487",-3.3882
"1488",-3.0299
"1489",-3.1071
"1490",-2.7311
"1491",-2.8636
"1492",-3.0112
"1493",-2.807
"1494",-3.0979
"1495",-3.0942
"1496",-3.0487
"1497",-2.8026
"1498",-3.1349
"1499",-3.3116
"1500",-3.3467
"1501",-3.192
"1502",-3.2303
"1503",-2.8263
"1504",-3.038
"1505",-2.9101
"1506",-3.0195
"1507",-2.9672
"1508",-2.9793
"1509",-2.9668
"1510",-2.8742
"1511",-3.4929
"1512",-3.0452
"1513",-3.4798
"1514",-3.3003
"1515",-3.4588
"1516",-2.9973
"1517",-2.7771
"1518",-2.9582
"1519",-2.6797
"1520",-2.5898
"1521",-3.2681
"1522",-3.0694
"1523",-3.3562
"1524",-3.2904
"1525",-3.2152
"1526",-3.2508
"1527",-3.174
"1528",-3.2089
"1529",-3.2354
"1530",-2.8846
"1531",-2.8858
"1532",-3.0914
"1533",-3.3703
"1534",-3.2016
"1535",-3.3158
"1536",-2.8786
"1537",-2.8742
"1538",-3.3632
"1539",-3.1061
"1540",-2.1757
"1541",-3.0063
"1542",-2.8747
"1543",-3.1677
"1544",-3.0933
"1545",-3.4109
"1546",-3.6185
"1547",-3.4101
"1548",-3.3623
"1549",-3.2581
"1550",-3.3734
"1551",-3.4892
"1552",-3.5384
"1553",-3.4461
"1554",-2.7924
"1555",-2.8631
"1556",-2.8663
"1557",-2.8994
"1558",-3.0922
"1559",-3.0297
"1560",-3.1896
"1561",-2.6459
"1562",-3.1066
"1563",-3.0557
"1564",-2.7428
"1565",-3.1838
"1566",-3.0394
"1567",-3.1232
"1568",-3.1055
"1569",-2.999
"1570",-2.8831
"1571",-2.7318
"1572",-2.7901
"1573",-3.0233
"1574",-2.9498
"1575",-2.981
"1576",-3.2986
"1577",-2.7894
"1578",-2.9754
"1579",-2.9032
"1580",-3.1967
"1581",-3.3146
"1582",-3.48
"1583",-3.5272
"1584",-3.3196
"1585",-3.278
"1586",-3.045
"1587",-3.4921
"1588",-3.1994
"1589",-3.554
"1590",-3.5195
"1591",-3.455
"1592",-3.5419
"1593",-3.2971
"1594",-2.896
"1595",-2.7477
"1596",-3.079
"1597",-3.2427
"1598",-3.0112
"1599",-3.1849
"1600",-3.2512
"1601",-3.2813
"1602",-3.1601
"1603",-3.3239
"1604",-3.3727
"1605",-3.4687
"1606",-3.0849
"1607",-3.4638
"1608",-3.4939
"1609",-3.206
"1610",-2.9398
"1611",-3.0699
"1612",-3.4218
"1613",-3.1015
"1614",-2.8858
"1615",-2.9702
"1616",-3.1334
"1617",-3.0705
"1618",-2.7282
"1619",-2.9119
"1620",-2.7908
"1621",-2.3256
"1622",-2.771
"1623",-2.1207
"1624",-2.457
"1625",-2.4105
"1626",-2.3658
"1627",-2.4123
"1628",-2.9968
"1629",-2.7053
"1630",-2.7602
"1631",-2.7778
"1632",-2.659
"1633",-2.7696
"1634",-2.5406
"1635",-2.5339
"1636",-2.463
"1637",-2.4604
"1638",-3.1117
"1639",-2.9888
"1640",-2.795
"1641",-2.7715
"1642",-2.4221
"1643",-2.7699
"1644",-2.4153
"1645",-2.2771
"1646",-1.8973
"1647",-2.1446
"1648",-1.9734
"1649",-2.2363
"1650",-1.8687
"1651",-2.1293
"1652",-1.811
"1653",-2.1152
"1654",-2.2422
"1655",-2.1743
"1656",-2.4471
"1657",-2.3263
"1658",-2.728
"1659",-2.6845
"1660",-2.6484
"1661",-2.8888
"1662",-2.2274
"1663",-2.0902
"1664",-2.4625
"1665",-3.0656
"1666",-2.7759
"1667",-2.8373
"1668",-2.8097
"1669",-2.7482
"1670",-2.7036
"1671",-2.338
"1672",-2.1615
"1673",-2.5188
"1674",-2.4569
"1675",-2.4877
"1676",-2.0506
"1677",-2.3691
"1678",-2.467
"1679",-2.2963
"1680",-2.0621
"1681",-2.0301
"1682",-2.1007
"1683",-1.8816
"1684",-2.0789
"1685",-2.0772
"1686",-2.3328
"1687",-2.3471
"1688",-2.1833
"1689",-2.3329
"1690",-2.4331
"1691",-2.0988
"1692",-2.3376
"1693",-2.5068
"1694",-2.4402
"1695",-2.3929
"1696",-2.6365
"1697",-2.6587
"1698",-2.3881
"1699",-2.7901
"1700",-3.2409
"1701",-3.0478
"1702",-3.1591
"1703",-2.7958
"1704",-2.6465
"1705",-2.367
"1706",-2.682
"1707",-2.7716
"1708",-2.2865
"1709",-2.197
"1710",-2.3848
"1711",-3.1265
"1712",-3.4005
"1713",-2.9449
"1714",-2.6523
"1715",-3.0387
"1716",-2.6624
"1717",-2.9316
"1718",-2.8868
"1719",-3.1124
"1720",-2.7389
"1721",-2.884
"1722",-2.721
"1723",-2.5724
"1724",-2.4573
"1725",-2.836
"1726",-2.3414
"1727",-2.7303
"1728",-2.5003
"1729",-2.4267
"1730",-2.5022
"1731",-2.214
"1732",-2.2806
"1733",-2.7396
"1734",-2.3608
"1735",-2.1394
"1736",-2.1363
"1737",-2.1575
"1738",-2.348
"1739",-2.0963
"1740",-2.2731
"1741",-3.0209
"1742",-2.2591
"1743",-2.0953
"1744",-2.1613
"1745",-2.3227
"1746",-2.5176
"1747",-2.2193
"1748",-2.2721
"1749",-2.2194
"1750",-2.3041
"1751",-2.3763
"1752",-2.1975
"1753",-2.0796
"1754",-1.5949
"1755",-1.9422
"1756",-2.1241
"1757",-2.2576
"1758",-2.1142
"1759",-2.0656
"1760",-2.2284
"1761",-1.9653
"1762",-2.0012
"1763",-1.9912
"1764",-1.973
"1765",-2.1541
"1766",-2.0331
"1767",-2.4819
"1768",-2.2377
"1769",-2.6033
"1770",-2.2537
"1771",-2.6113
"1772",-2.4647
"1773",-2.6093
"1774",-2.6667
"1775",-2.4665
"1776",-2.9111
"1777",-2.4151
"1778",-2.2588
"1779",-2.3296
"1780",-2.8511
"1781",-2.3748
"1782",-2.2836
"1783",-2.5593
"1784",-2.1772
"1785",-2.2239
"1786",-2.9943
"1787",-3.1903
"1788",-3.0117
"1789",-3.0883
"1790",-2.5354
"1791",-2.9757
"1792",-2.4868
"1793",-2.2212
"1794",-2.7357
"1795",-2.7129
"1796",-2.822
"1797",-2.86
"1798",-2.9065
"1799",-2.7765
"1800",-2.929
"1801",-2.736
"1802",-2.707
"1803",-2.4782
"1804",-2.3413
"1805",-2.7346
"1806",-2.4149
"1807",-2.329
"1808",-2.5468
"1809",-2.7695
"1810",-2.6706
"1811",-3.0296
"1812",-2.8808
"1813",-2.8792
"1814",-2.3886
"1815",-2.3752
"1816",-2.953
"1817",-2.9055
"1818",-2.628
"1819",-2.6621
"1820",-2.6451
"1821",-2.8522
"1822",-2.538
"1823",-2.5303
"1824",-2.7454
"1825",-2.1939
"1826",-2.4725
"1827",-2.5213
"1828",-2.7792
"1829",-2.4479
"1830",-2.0874
"1831",-2.4321
"1832",-2.4262
"1833",-2.435
"1834",-2.5011
"1835",-2.3062
"1836",-2.2115
"1837",-2.5293
"1838",-2.3543
"1839",-2.2495
"1840",-2.5222
"1841",-2.814
"1842",-2.4423
"1843",-2.3478
"1844",-2.7673
"1845",-2.9981
"1846",-3.3261
"1847",-3.0702
"1848",-3.284
"1849",-2.8515
"1850",-2.6069
"1851",-2.5758
"1852",-2.7903
"1853",-2.8118
"1854",-2.8453
"1855",-2.5518
"1856",-2.8443
"1857",-2.6309
"1858",-2.6206
"1859",-2.9041
"1860",-2.6875
"1861",-2.6897
"1862",-3.0441
"1863",-2.5676
"1864",-2.6449
"1865",-2.6532
"1866",-3.0503
"1867",-3.2424
"1868",-2.8294
"1869",-2.7657
"1870",-2.7129
"1871",-2.3267
"1872",-2.0302
"1873",-2.0394
"1874",-2.2221
"1875",-2.333
"1876",-2.9293
"1877",-3.015
"1878",-3.1697
"1879",-3.3333
"1880",-2.9361
"1881",-2.7697
"1882",-2.6884
"1883",-2.8879
"1884",-2.364
"1885",-2.3632
"1886",-2.406
"1887",-2.803
"1888",-2.4806
"1889",-2.9378
"1890",-2.4379
"1891",-3.1154
"1892",-3.1836
"1893",-3.2635
"1894",-2.8676
"1895",-2.6977
"1896",-2.8628
"1897",-3.0961
"1898",-3.0941
"1899",-3.4973
"1900",-3.0787
"1901",-3.1097
"1902",-2.7624
"1903",-3.2307
"1904",-3.0079
"1905",-2.9179
"1906",-2.8616
"1907",-2.9016
"1908",-2.9881
"1909",-2.7767
"1910",-2.7279
"1911",-2.5813
"1912",-2.734
"1913",-2.7018
"1914",-3.1253
"1915",-2.9114
"1916",-2.8962
"1917",-3.1328
"1918",-2.948
"1919",-2.897
"1920",-3.0719
"1921",-2.9135
"1922",-2.9268
"1923",-2.977
"1924",-3.1144
"1925",-2.7169
"1926",-3.1281
"1927",-2.9197
"1928",-2.9171
"1929",-2.9551
"1930",-2.9783
"1931",-2.7899
"1932",-2.9046
"1933",-2.9961
"1934",-2.9152
"1935",-2.8856
"1936",-2.7175
"1937",-2.8071
"1938",-2.9194
"1939",-3.0813
"1940",-2.6965
"1941",-2.5862
"1942",-2.7386
"1943",-2.5774
"1944",-2.6058
"1945",-2.3418
"1946",-2.8313
"1947",-2.9846
"1948",-3.0135
"1949",-2.82
"1950",-3.0134
"1951",-2.8838
"1952",-2.8
"1953",-2.8965
"1954",-2.3496
"1955",-2.6311
"1956",-2.6536
"1957",-2.8317
"1958",-2.8521
"1959",-2.9756
"1960",-2.7089
"1961",-3.0399
"1962",-2.7485
"1963",-2.7781
"1964",-2.8499
"1965",-2.9816
"1966",-3.2005
"1967",-3.1069
"1968",-2.8122
"1969",-2.5313
"1970",-2.638
"1971",-3.0159
"1972",-2.7745
"1973",-2.7684
"1974",-2.7796
"1975",-2.598
"1976",-2.8532
"1977",-2.3521
"1978",-2.4499
"1979",-2.6058
"1980",-2.7046
"1981",-2.26
"1982",-2.2214
"1983",-2.5549
"1984",-2.5053
"1985",-2.7733
"1986",-3.1012
"1987",-3.1501
"1988",-2.9626
"1989",-3.0223
"1990",-2.8255
"1991",-2.6737
"1992",-3.3009
"1993",-2.8822
"1994",-2.9635
"1995",-2.668
"1996",-2.9139
"1997",-2.6252
"1998",-2.7142
"1999",-2.7126
"2000",-2.6742
