#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     603      33.4787      21.5252      12.6447      24.2655
     604      33.4109      21.6152      12.6469      24.3399
     605      33.4453      21.6703      12.5719      24.3652
     606      33.1362      21.5946      12.6360      24.2517
     607      33.5040      21.7393      12.5406      24.4318
     608      33.0574      21.6797      12.6122      24.3011
     609      33.4624      21.7721      12.5144      24.4300
     610      33.4327      21.7275      12.4865      24.3945
     611      33.1044      21.6708      12.5804      24.3029
     612      33.1669      21.6519      12.5870      24.2939
     613      33.2850      21.6985      12.5741      24.3695
     614      33.0558      21.6860      12.6487      24.3210
     615      33.3508      21.6596      12.5893      24.3436
     616      33.6977      21.6366      12.6723      24.3945
     617      33.2447      21.6347      12.6820      24.3202
     618      33.4077      21.6954      12.6890      24.3818
     619      33.5507      21.9084      12.6238      24.5770
     620      33.3322      21.7571      12.6231      24.4130
     621      33.2728      21.7243      12.5882      24.3858
     622      33.0718      21.7120      12.6157      24.3312
     623      33.1615      21.7060      12.6319      24.3452
     624      33.3912      21.6269      12.5997      24.3263
     625      33.2181      21.7456      12.6016      24.4075
     626      33.5762      21.7340      12.6576      24.4449
     627      33.4501      21.6650      12.5911      24.3556
     628      33.4391      21.6866      12.6618      24.3798
     629      33.2457      21.6419      12.6740      24.3259
     630      33.2975      21.6781      12.6576      24.3711
     631      33.4642      21.6597      12.6926      24.3682
     632      33.2594      21.6956      12.6581      24.3718
     633      33.2600      21.6485      12.6729      24.3268
     634      33.3549      21.7234      12.7203      24.4023
     635      33.4446      21.6008      12.6516      24.3156
     636      33.1141      21.6651      12.6700      24.3025
     637      33.2890      21.6119      12.7285      24.3125
     638      33.1539      21.6337      12.7029      24.2877
     639      33.3167      21.6967      12.6795      24.3710
     640      33.1536      21.6089      12.7261      24.2746
     641      33.1294      21.6028      12.6733      24.2655
     642      33.4821      21.6394      12.7250      24.3617
     643      33.1694      21.7308      12.7132      24.3651
     644      33.3478      21.7433      12.6778      24.4051
     645      33.4002      21.7142      12.7402      24.3999
     646      33.7486      21.7790      12.6595      24.5182
     647      33.6266      21.8514      12.6355      24.5226
     648      33.3895      21.7166      12.7108      24.3882
     649      33.2417      21.7192      12.6380      24.3644
     650      33.3373      21.6743      12.6018      24.3241
     651      33.6135      21.7589      12.6408      24.4626
     652      33.1537      21.7081      12.7407      24.3412
     653      33.2762      21.6310      12.6320      24.3044
     654      33.6426      21.5883      12.7472      24.3520
     655      33.4745      21.6948      12.7164      24.4008
     656      33.5626      21.6334      12.6141      24.3539
     657      33.4604      21.6822      12.6798      24.3686
     658      33.6230      21.6088      12.6967      24.3445
     659      33.6375      21.6297      12.7037      24.3669
     660      33.5112      21.5455      12.7245      24.2909
     661      33.5229      21.6361      12.7556      24.3540
     662      33.4788      21.6388      12.7453      24.3569
     663      33.6031      21.6108      12.7392      24.3621
     664      33.6613      21.5685      12.6332      24.3312
     665      33.7137      21.5890      12.6913      24.3561
     666      33.5659      21.6818      12.6347      24.3977
     667      33.2879      21.5880      12.6920      24.2629
     668      33.3132      21.5559      12.6714      24.2652
     669      33.8772      21.5947      12.6473      24.3888
     670      33.8456      21.5045      12.6056      24.3137
     671      33.6873      21.7089      12.6000      24.4406
     672      33.7847      21.6556      12.6204      24.4193
     673      33.6038      21.6341      12.6056      24.3659
     674      33.4466      21.5972      12.5804      24.3148
     675      33.6317      21.6365      12.6612      24.3896
     676      33.6695      21.6060      12.5468      24.3509
     677      33.6669      21.6440      12.5668      24.3770
     678      33.7850      21.6143      12.6408      24.3827
     679      33.5769      21.6452      12.6138      24.3664
     680      33.3152      21.6960      12.6794      24.3687
     681      33.4796      21.7575      12.6254      24.4445
     682      33.4313      21.6213      12.5945      24.3019
     683      33.3786      21.7450      12.6566      24.4052
     684      33.1958      21.6996      12.6400      24.3319
     685      33.0087      21.7687      12.6541      24.3412
     686      33.1923      21.7076      12.6570      24.3339
     687      33.2506      21.7365      12.7661      24.3794
     688      33.2054      21.6753      12.6788      24.3126
     689      33.3121      21.6775      12.6837      24.3506
     690      33.2503      21.7365      12.7321      24.3994
     691      33.5203      21.7028      12.6958      24.4060
     692      33.3844      21.7363      12.6755      24.3964
     693      33.2298      21.8070      12.6759      24.4326
     694      33.1051      21.7581      12.6365      24.3442
     695      32.9874      21.7065      12.6669      24.3089
     696      33.3257      21.7063      12.6831      24.3663
     697      32.9421      21.7048      12.5897      24.2801
     698      33.1073      21.7847      12.7036      24.3905
     699      32.9908      21.7681      12.7568      24.3624
     700      33.3015      21.7967      12.7352      24.4455
     701      33.2462      21.8093      12.7548      24.4561
     702      33.0485      21.7642      12.7029      24.3665
     703      33.1896      21.7043      12.5897      24.3286
     704      32.9303      21.5744      12.6826      24.1855
     705      33.0146      21.5937      12.6617      24.2190
     706      33.0869      21.7328      12.6785      24.3461
     707      33.2041      21.7058      12.6240      24.3445
     708      33.1794      21.7829      12.6668      24.4024
     709      33.1445      21.6826      12.6051      24.3015
     710      33.2250      21.7452      12.6553      24.3747
     711      33.1646      21.7141      12.6614      24.3428
     712      33.1880      21.6233      12.6555      24.2910
     713      33.1371      21.6341      12.7153      24.2702
     714      33.3312      21.6554      12.6963      24.3288
     715      33.2452      21.6227      12.7823      24.2988
     716      33.1180      21.6581      12.6916      24.2903
     717      33.3118      21.6596      12.6544      24.3468
     718      33.2977      21.5929      12.6478      24.2737
     719      32.9390      21.6154      12.7285      24.2274
     720      33.3550      21.6377      12.7742      24.3261
     721      33.3846      21.6860      12.7326      24.3647
     722      33.1817      21.5570      12.6170      24.2164
     723      33.2113      21.6922      12.7190      24.3374
     724      33.5557      21.6436      12.6882      24.3694
     725      33.0848      21.6635      12.7005      24.2818
     726      33.3161      21.7064      12.6502      24.3597
     727      33.3218      21.6163      12.6216      24.2810
     728      33.3309      21.5827      12.6954      24.2764
     729      33.4816      21.7198      12.6211      24.4109
     730      33.4808      21.6697      12.6254      24.3695
     731      33.4994      21.6388      12.6895      24.3652
     732      33.6947      21.6895      12.6598      24.4331
     733      33.4658      21.6834      12.6066      24.3607
     734      33.2005      21.5948      12.7239      24.2575
     735      33.4605      21.7133      12.6392      24.3966
     736      33.3920      21.7002      12.6833      24.3824
     737      33.2689      21.7396      12.6406      24.3837
     738      33.4581      21.7030      12.6774      24.3925
     739      33.2451      21.6576      12.6249      24.3074
     740      33.5679      21.7080      12.7086      24.4292
     741      33.3336      21.7478      12.6739      24.4051
     742      33.1231      21.7368      12.5915      24.3533
     743      33.3761      21.7008      12.6869      24.3664
     744      33.1395      21.6544      12.7716      24.2985
     745      32.8870      21.6792      12.7792      24.2731
     746      33.4121      21.6267      12.6792      24.3260
     747      33.2859      21.6388      12.6505      24.2920
     748      32.9448      21.6325      12.6285      24.2394
     749      32.8524      21.5436      12.6611      24.1463
     750      33.2127      21.6473      12.7041      24.3070
     751      32.9470      21.6842      12.6841      24.2861
     752      33.1414      21.6540      12.7041      24.3006
     753      33.2025      21.6584      12.7084      24.3266
     754      33.1026      21.6610      12.6522      24.2993
     755      33.1797      21.6029      12.7293      24.2809
     756      33.4272      21.6459      12.6278      24.3384
     757      33.2950      21.7142      12.7816      24.3960
     758      33.2427      21.6806      12.6450      24.3433
     759      32.9747      21.5969      12.6925      24.2353
     760      33.4413      21.7151      12.6680      24.4012
     761      33.2417      21.6630      12.6578      24.3156
     762      33.2148      21.6987      12.6462      24.3570
     763      33.1571      21.6634      12.6661      24.3080
     764      33.2100      21.6390      12.6779      24.2955
     765      33.1025      21.6787      12.7212      24.3327
     766      33.4850      21.6512      12.6530      24.3595
     767      33.2005      21.7964      12.7028      24.4343
     768      33.2913      21.7055      12.6500      24.3655
     769      33.2220      21.6200      12.6678      24.2793
     770      33.1205      21.6644      12.7173      24.2963
     771      33.2700      21.8086      12.6982      24.4423
     772      33.2338      21.6667      12.6677      24.3195
     773      33.4900      21.6684      12.6669      24.3549
     774      33.1399      21.6331      12.7175      24.2650
     775      33.1572      21.6586      12.7009      24.2904
     776      33.2606      21.6779      12.7117      24.3343
     777      33.4168      21.6153      12.7092      24.3112
     778      33.1601      21.6483      12.8004      24.3017
     779      33.4014      21.7556      12.6941      24.4191
     780      33.6090      21.7168      12.7136      24.4381
     781      33.1567      21.7373      12.6966      24.3584
     782      33.4970      21.6882      12.7330      24.3821
     783      33.5209      21.8146      12.7154      24.4954
     784      33.1911      21.8102      12.6492      24.4276
     785      33.1647      21.8111      12.6684      24.4116
     786      33.0039      21.7159      12.8003      24.3398
     787      33.3699      21.7859      12.6523      24.4390
     788      33.0751      21.6756      12.6746      24.3043
     789      33.2614      21.7503      12.6509      24.3860
     790      33.2340      21.7230      12.7301      24.3815
     791      33.5087      21.7742      12.6848      24.4514
     792      33.1415      21.7778      12.6569      24.3882
     793      33.2329      21.7074      12.7309      24.3448
     794      33.4589      21.7790      12.6626      24.4468
     795      33.1045      21.7685      12.7294      24.3844
     796      33.2025      21.7366      12.6298      24.3586
     797      33.0072      21.7851      12.7405      24.3796
     798      33.2660      21.7982      12.5952      24.4238
     799      33.2010      21.6986      12.7222      24.3444
     800      33.0218      21.7624      12.7629      24.3613
     801      33.0996      21.7675      12.6749      24.3849
     802      33.0520      21.7052      12.7349      24.3258
     803      33.2723      21.7001      12.6892      24.3427
     804      33.1613      21.7228      12.7063      24.3364
     805      33.5170      21.6982      12.7501      24.3992
     806      33.2581      21.7140      12.7265      24.3534
     807      33.0315      21.6471      12.7345      24.2607
     808      33.3721      21.7628      12.7947      24.4223
     809      33.5010      21.7821      12.8033      24.4656
     810      33.2486      21.7639      12.7333      24.4079
     811      33.0873      21.7769      12.7755      24.3763
     812      33.1645      21.7872      12.7389      24.4010
     813      33.1373      21.7434      12.7205      24.3610
     814      33.0575      21.7577      12.6495      24.3318
     815      32.9828      21.7556      12.6855      24.3336
     816      33.2215      21.8458      12.5991      24.4329
     817      33.0238      21.7488      12.6123      24.3311
     818      33.3393      21.7634      12.6564      24.4000
     819      33.2850      21.8285      12.6677      24.4417
     820      33.1256      21.7579      12.6344      24.3424
     821      33.2147      21.7038      12.6599      24.3144
     822      33.2276      21.6725      12.7004      24.3097
     823      33.1630      21.7465      12.6577      24.3588
     824      33.1606      21.7818      12.6468      24.3775
     825      33.0548      21.7712      12.6847      24.3609
     826      33.2097      21.7389      12.5987      24.3530
     827      33.1202      21.8029      12.6350      24.3820
     828      32.9964      21.7482      12.6204      24.3166
     829      33.2537      21.6871      12.6842      24.3285
     830      33.2192      21.7268      12.6905      24.3533
     831      33.2253      21.7406      12.6769      24.3505
     832      33.4141      21.7374      12.6978      24.3949
     833      33.4774      21.6663      12.6863      24.3575
     834      32.9450      21.5820      12.6788      24.1993
     835      33.3357      21.6605      12.6581      24.3184
     836      33.4144      21.6680      12.6161      24.3460
     837      33.1315      21.7772      12.6423      24.3847
     838      33.0861      21.7513      12.6364      24.3528
     839      33.5857      21.7141      12.6666      24.4256
     840      33.2823      21.7027      12.7034      24.3607
     841      33.2973      21.7619      12.6484      24.3967
     842      33.4276      21.7304      12.6608      24.3971
     843      33.2888      21.7176      12.6822      24.3649
     844      33.2533      21.7424      12.6565      24.3711
     845      33.5634      21.8271      12.6294      24.4951
     846      33.2861      21.7787      12.5993      24.3967
     847      33.0619      21.7866      12.6988      24.3558
     848      33.5301      21.7610      12.7260      24.4263
     849      33.4822      21.7902      12.6397      24.4302
     850      33.3921      21.7415      12.6771      24.3860
     851      33.2938      21.7571      12.6948      24.3787
     852      33.0037      21.8031      12.6396      24.3572
     853      33.5017      21.7927      12.7175      24.4507
     854      33.3081      21.8530      12.6458      24.4486
     855      33.1909      21.7561      12.5954      24.3550
     856      33.5430      21.8092      12.6492      24.4755
     857      32.8608      21.7248      12.7268      24.2934
     858      33.2870      21.6867      12.7051      24.3253
     859      33.1927      21.7510      12.6973      24.3750
     860      33.0298      21.6838      12.6698      24.2763
     861      33.1642      21.7986      12.6823      24.3906
     862      33.2082      21.7756      12.6641      24.3707
     863      33.4080      21.6944      12.6939      24.3657
     864      33.5089      21.7375      12.6915      24.4040
     865      33.3387      21.7473      12.6767      24.3827
     866      33.1739      21.7548      12.6993      24.3545
     867      33.0880      21.8323      12.6059      24.3945
     868      33.1836      21.7362      12.6553      24.3416
     869      33.4249      21.7278      12.6773      24.3956
     870      33.2122      21.7347      12.6841      24.3579
     871      33.4535      21.7653      12.7057      24.4306
     872      33.1397      21.6721      12.7512      24.2965
     873      33.3126      21.6445      12.6832      24.2939
     874      33.2674      21.6819      12.6706      24.3251
     875      33.2745      21.6707      12.6525      24.3087
     876      32.9948      21.7682      12.6463      24.3310
     877      33.3475      21.7551      12.8155      24.4001
     878      33.2530      21.6419      12.7734      24.2948
     879      33.3369      21.6454      12.7926      24.3275
     880      33.2879      21.7342      12.6824      24.3628
     881      33.3294      21.6859      12.6982      24.3371
     882      33.3986      21.6892      12.7706      24.3605
     883      33.4255      21.7117      12.7272      24.3990
     884      33.3114      21.7402      12.7305      24.3985
     885      33.2588      21.7405      12.7341      24.3686
     886      33.1716      21.6638      12.8023      24.3105
     887      33.2914      21.7187      12.6793      24.3541
     888      33.4919      21.6707      12.7679      24.3702
     889      33.3193      21.7228      12.6903      24.3770
     890      33.5621      21.7043      12.6973      24.3921
     891      33.5188      21.8028      12.7370      24.4644
     892      33.2956      21.7817      12.7674      24.4193
     893      33.1936      21.7601      12.6484      24.3636
     894      33.2149      21.8268      12.6899      24.4247
     895      32.8210      21.8378      12.6967      24.3736
     896      32.8883      21.7676      12.6644      24.3232
     897      33.2430      21.8035      12.6940      24.4227
     898      33.3147      21.7605      12.7014      24.3992
     899      33.0403      21.8272      12.6866      24.3999
     900      33.2169      21.6942      12.6929      24.3294
     901      33.2147      21.7166      12.6288      24.3416
     902      33.5047      21.7633      12.6286      24.4328
     903      33.1951      21.7446      12.6708      24.3619
     904      33.1755      21.7613      12.7276      24.3758
     905      33.1270      21.7493      12.6817      24.3536
     906      33.1393      21.8405      12.7300      24.4483
     907      33.2403      21.8080      12.7776      24.4301
     908      33.3532      21.7444      12.6525      24.3969
     909      33.3313      21.7083      12.6588      24.3647
     910      33.1855      21.7321      12.6221      24.3460
     911      33.4013      21.7156      12.7537      24.3749
     912      33.0922      21.6775      12.6605      24.2890
     913      33.3175      21.7900      12.7093      24.4068
     914      33.3651      21.6651      12.6925      24.3300
     915      33.2204      21.6969      12.6958      24.3211
     916      33.4607      21.7617      12.6479      24.4138
     917      33.3782      21.6283      12.5700      24.2928
     918      33.3495      21.7283      12.6370      24.3814
     919      32.8949      21.7312      12.6077      24.2812
     920      33.2049      21.7180      12.6554      24.3470
     921      33.2862      21.7521      12.6568      24.3908
     922      32.9483      21.7802      12.7305      24.3477
     923      33.1836      21.7197      12.7217      24.3377
     924      33.0894      21.6955      12.7570      24.3056
     925      33.1568      21.6419      12.6965      24.2661
     926      33.0298      21.6768      12.6597      24.2695
     927      33.3334      21.7563      12.6143      24.3816
     928      33.0980      21.6856      12.6372      24.2827
     929      33.1498      21.6981      12.6997      24.3117
     930      33.1602      21.6632      12.6429      24.2819
     931      33.4588      21.6852      12.6469      24.3649
     932      33.4400      21.7002      12.7642      24.3763
     933      33.4304      21.7466      12.7490      24.4091
     934      33.5320      21.7368      12.7112      24.4117
     935      33.5518      21.6911      12.7583      24.3912
     936      33.4055      21.8014      12.7680      24.4605
     937      33.6126      21.7676      12.7533      24.4651
     938      33.3166      21.7039      12.6907      24.3435
     939      33.5025      21.7971      12.7319      24.4580
     940      33.6002      21.7319      12.6658      24.4278
     941      33.3590      21.7337      12.6824      24.3676
     942      33.5341      21.7227      12.6483      24.4084
     943      33.5901      21.7758      12.7469      24.4581
     944      33.1555      21.8326      12.7288      24.4177
     945      33.3505      21.8527      12.6950      24.4610
     946      33.5152      21.7803      12.7084      24.4475
     947      33.3219      21.7031      12.7225      24.3527
     948      33.5094      21.7398      12.7699      24.4235
     949      33.8481      21.7102      12.7182      24.4572
     950      33.5131      21.7081      12.7113      24.3840
     951      33.7391      21.8821      12.7151      24.5802
     952      33.9344      21.7649      12.6930      24.5109
     953      33.5289      21.7315      12.7419      24.4176
     954      33.8943      21.7397      12.8119      24.4977
     955      33.9497      21.7071      12.8004      24.4690
     956      33.6512      21.7242      12.7020      24.4226
     957      33.5777      21.7112      12.7146      24.4043
     958      33.9684      21.7615      12.6131      24.5092
     959      34.1829      21.8116      12.5994      24.5884
     960      34.0733      21.7400      12.6270      24.5034
     961      34.0265      21.7966      12.6446      24.5505
     962      34.1174      21.7388      12.6649      24.5284
     963      33.7889      21.7188      12.6370      24.4422
     964      33.7328      21.7553      12.7128      24.4653
     965      33.7404      21.6536      12.6894      24.3828
     966      33.7500      21.6174      12.6049      24.3388
     967      33.9032      21.6358      12.5946      24.4034
     968      34.3946      21.7451      12.6666      24.5838
     969      34.1470      21.7475      12.6664      24.5378
     970      34.3914      21.7241      12.6330      24.5628
     971      34.0333      21.6986      12.6432      24.4657
     972      33.9241      21.7637      12.6370      24.4988
     973      34.0526      21.6059      12.6531      24.4042
     974      33.8980      21.7763      12.6604      24.5037
     975      33.6296      21.7825      12.6659      24.4579
     976      34.0772      21.6238      12.6723      24.4309
     977      33.5383      21.7401      12.6863      24.4058
     978      33.6700      21.6591      12.7003      24.3775
     979      34.0572      21.7409      12.7387      24.5345
     980      34.2614      21.7881      12.7103      24.6046
     981      34.2952      21.7914      12.6747      24.5913
     982      34.1050      21.7729      12.6895      24.5490
     983      33.8788      21.7263      12.6720      24.4812
     984      34.1291      21.7995      12.6815      24.5892
     985      34.3107      21.8234      12.6754      24.6357
     986      34.1286      21.7032      12.6410      24.5130
     987      33.8629      21.6862      12.6766      24.4508
     988      33.9361      21.6931      12.6928      24.4648
     989      34.1422      21.6420      12.6551      24.4574
     990      34.0950      21.6435      12.6385      24.4499
     991      34.0316      21.6704      12.6427      24.4668
     992      34.1220      21.6505      12.5870      24.4601
     993      33.8933      21.6277      12.6304      24.3933
     994      33.7545      21.6158      12.6616      24.3791
     995      33.7920      21.7378      12.6691      24.4850
     996      34.1028      21.7030      12.5966      24.5143
     997      34.0939      21.6651      12.6209      24.4968
     998      33.8191      21.6189      12.6786      24.3946
     999      34.0859      21.6196      12.7143      24.4455
    1000      34.1380      21.6114      12.6455      24.4481
    1001      34.2082      21.5780      12.7070      24.4522
    1002      34.2755      21.6247      12.6766      24.4939
    1003      34.4811      21.6671      12.5620      24.5523
    1004      34.0545      21.7344      12.6460      24.5238
    1005      34.5194      21.6685      12.6005      24.5458
    1006      34.1963      21.6360      12.5938      24.4831
    1007      34.4958      21.6568      12.6635      24.5518
    1008      34.9346      21.7697      12.5933      24.7126
    1009      34.1703      21.6634      12.7276      24.5049
    1010      34.5055      21.7240      12.6598      24.5906
    1011      34.1804      21.6692      12.5783      24.4952
    1012      34.0530      21.6621      12.6196      24.4647
    1013      34.4566      21.6337      12.6808      24.5034
    1014      34.4288      21.6616      12.6489      24.5188
    1015      34.4052      21.6646      12.5921      24.5181
    1016      34.3301      21.6898      12.5417      24.5303
    1017      34.3700      21.7280      12.6507      24.5698
    1018      34.4550      21.6909      12.6224      24.5558
    1019      34.4138      21.6681      12.6059      24.5216
    1020      34.5122      21.5848      12.6605      24.5009
    1021      34.1810      21.5938      12.6664      24.4471
    1022      34.2772      21.6114      12.6541      24.4577
    1023      34.1649      21.6051      12.5932      24.4381
    1024      34.4329      21.6181      12.6552      24.4897
    1025      34.4554      21.5849      12.5845      24.4625
    1026      34.5758      21.5881      12.6650      24.4896
    1027      34.3214      21.6381      12.6239      24.4886
    1028      34.3495      21.5461      12.6782      24.4308
    1029      34.4885      21.5861      12.6252      24.4918
    1030      34.5679      21.5724      12.6577      24.4989
    1031      34.5630      21.6005      12.6718      24.5180
    1032      34.5618      21.6384      12.6496      24.5480
    1033      34.7685      21.5869      12.5638      24.5342
    1034      34.4261      21.6154      12.6150      24.5030
    1035      34.5097      21.7021      12.6220      24.5834
    1036      34.4443      21.7017      12.5565      24.5612
    1037      34.3042      21.7081      12.5833      24.5451
    1038      34.3484      21.6316      12.6433      24.5033
    1039      34.1738      21.7035      12.6409      24.5201
    1040      34.5053      21.7007      12.5992      24.5771
    1041      34.3757      21.7314      12.5858      24.5705
    1042      34.4589      21.7455      12.6594      24.6061
    1043      34.3742      21.6804      12.6052      24.5450
    1044      34.6129      21.7228      12.6176      24.6242
    1045      34.4855      21.6501      12.6032      24.5353
    1046      34.3166      21.6574      12.5864      24.4962
    1047      34.6277      21.6447      12.6772      24.5578
    1048      34.6081      21.6690      12.6599      24.5767
    1049      34.6290      21.7788      12.6526      24.6590
    1050      34.8427      21.8439      12.6062      24.7548
    1051      34.4498      21.6845      12.6142      24.5580
    1052      34.0516      21.7540      12.5729      24.5288
    1053      34.4191      21.6188      12.6331      24.4986
    1054      34.2150      21.6671      12.6367      24.4976
    1055      34.5782      21.6757      12.6021      24.5640
    1056      34.5946      21.8147      12.5918      24.6765
    1057      34.3004      21.8065      12.6737      24.6066
    1058      34.5472      21.7163      12.6417      24.6019
    1059      34.5794      21.7408      12.6335      24.6305
    1060      34.5244      21.6902      12.6818      24.5772
    1061      34.5517      21.7044      12.6210      24.5900
    1062      34.3781      21.7263      12.6238      24.5729
    1063      34.4773      21.7072      12.6033      24.5839
    1064      34.8327      21.7284      12.5878      24.6580
    1065      34.2736      21.6960      12.6259      24.5360
    1066      34.5646      21.6937      12.5927      24.5789
    1067      34.5709      21.6411      12.5636      24.5330
    1068      34.3003      21.6290      12.5852      24.4757
    1069      34.5221      21.6907      12.5320      24.5747
    1070      34.3906      21.7263      12.5184      24.5643
    1071      34.4754      21.6796      12.6215      24.5671
    1072      34.2575      21.7521      12.6030      24.5649
    1073      34.1280      21.7382      12.5845      24.5311
    1074      34.2244      21.6960      12.5195      24.5076
    1075      34.4584      21.6500      12.6100      24.5179
    1076      34.1805      21.5882      12.6043      24.4276
    1077      34.3696      21.6399      12.6183      24.5048
    1078      34.2392      21.6624      12.6458      24.4952
    1079      34.2389      21.6162      12.6406      24.4539
    1080      34.3833      21.6027      12.5912      24.4819
    1081      34.5899      21.6473      12.5966      24.5598
    1082      34.7496      21.6314      12.5744      24.5746
    1083      34.5343      21.6150      12.5811      24.5226
    1084      34.6846      21.6635      12.6372      24.5976
    1085      34.5387      21.6467      12.6913      24.5523
    1086      34.3851      21.6352      12.6255      24.5086
    1087      34.3894      21.7296      12.6860      24.5960
    1088      34.3748      21.6589      12.6257      24.5194
    1089      34.3544      21.7207      12.5787      24.5551
    1090      34.5798      21.6810      12.5885      24.5712
    1091      34.4376      21.7216      12.6831      24.5903
    1092      34.1791      21.6910      12.6708      24.5227
    1093      34.2317      21.6667      12.6518      24.5087
    1094      34.3495      21.5936      12.5409      24.4560
    1095      34.2962      21.6584      12.5995      24.4976
    1096      34.2292      21.6504      12.5999      24.4836
    1097      34.1251      21.6106      12.5902      24.4320
    1098      34.1953      21.7023      12.6285      24.5088
    1099      34.4848      21.7310      12.6570      24.6036
    1100      34.4562      21.7202      12.6069      24.5720
    1101      33.9823      21.7309      12.6515      24.5095
    1102      34.3186      21.7599      12.6632      24.5867
    1103      34.4076      21.7130      12.6240      24.5773
    1104      34.2847      21.6849      12.6008      24.5232
    1105      34.6828      21.7429      12.6618      24.6513
    1106      34.0833      21.7469      12.6047      24.5186
    1107      34.4969      21.7426      12.6971      24.6197
    1108      34.4449      21.7195      12.6389      24.5742
    1109      34.3515      21.8221      12.5832      24.6490
    1110      34.5579      21.6911      12.5990      24.5837
    1111      34.0983      21.6410      12.5688      24.4422
    1112      34.2513      21.7325      12.5486      24.5529
    1113      34.1863      21.6813      12.5964      24.4986
    1114      34.0600      21.6940      12.6314      24.4904
    1115      34.1891      21.7492      12.6765      24.5608
    1116      34.4109      21.7037      12.5679      24.5597
    1117      34.5235      21.7828      12.6080      24.6441
    1118      34.5739      21.6034      12.6927      24.5088
    1119      34.0679      21.6437      12.6018      24.4298
    1120      34.4754      21.6514      12.6005      24.5278
    1121      34.4037      21.6543      12.5970      24.5225
    1122      34.1480      21.6137      12.5524      24.4358
    1123      34.1170      21.7050      12.6085      24.5009
    1124      34.5490      21.6382      12.5972      24.5279
    1125      34.4777      21.6686      12.6556      24.5485
    1126      34.4597      21.5638      12.6741      24.4809
    1127      34.1499      21.5835      12.6584      24.4191
    1128      34.2033      21.7284      12.5978      24.5371
    1129      34.2377      21.6651      12.6423      24.4940
    1130      34.3315      21.6544      12.6261      24.5074
    1131      34.3786      21.6698      12.6191      24.5263
    1132      34.5872      21.6488      12.6096      24.5317
    1133      34.2886      21.6172      12.6256      24.4581
    1134      34.2093      21.6198      12.6043      24.4499
    1135      34.1283      21.6672      12.7077      24.4848
    1136      34.4246      21.6136      12.6111      24.4902
    1137      33.9402      21.6127      12.6210      24.3972
    1138      34.2934      21.6097      12.6099      24.4637
    1139      34.3269      21.6199      12.6860      24.4842
    1140      34.3481      21.5927      12.6285      24.4634
    1141      34.4357      21.6362      12.6677      24.4968
    1142      34.2985      21.7022      12.6436      24.5310
    1143      34.2437      21.6200      12.5899      24.4564
    1144      34.2497      21.6151      12.6302      24.4497
    1145      34.0952      21.6073      12.7034      24.4259
    1146      34.2849      21.6478      12.7929      24.5099
    1147      34.1399      21.7883      12.6844      24.5914
    1148      34.5168      21.6728      12.6303      24.5614
    1149      34.3928      21.6761      12.5745      24.5269
    1150      34.1224      21.6834      12.6603      24.4898
    1151      34.6290      21.7077      12.5992      24.6020
    1152      33.8760      21.6406      12.6973      24.4138
    1153      34.1159      21.6681      12.6723      24.4819
    1154      34.4530      21.7170      12.6534      24.5789
    1155      34.2033      21.7174      12.6668      24.5341
    1156      34.2382      21.6916      12.6431      24.5197
    1157      34.1257      21.7641      12.6801      24.5519
    1158      34.1708      21.7521      12.6182      24.5510
    1159      34.2171      21.7174      12.5284      24.5179
    1160      34.1828      21.7794      12.5686      24.5688
    1161      34.0395      21.7452      12.6064      24.5147
    1162      34.3061      21.7676      12.6062      24.5956
    1163      34.0594      21.7587      12.6061      24.5408
    1164      33.9591      21.7058      12.6381      24.4791
    1165      34.2698      21.7042      12.7094      24.5523
    1166      33.9776      21.6852      12.7115      24.4698
    1167      34.0193      21.6833      12.7283      24.4752
    1168      33.8862      21.6956      12.7071      24.4642
    1169      34.5996      21.6869      12.6214      24.5825
    1170      34.3402      21.7283      12.5953      24.5572
    1171      34.0761      21.7646      12.6651      24.5426
    1172      34.1777      21.7361      12.5901      24.5228
    1173      34.1810      21.7378      12.6417      24.5376
    1174      34.1973      21.6496      12.6764      24.4720
    1175      34.3180      21.8199      12.5561      24.6232
    1176      34.3897      21.7227      12.6300      24.5705
    1177      34.4784      21.7717      12.6679      24.6208
    1178      34.2172      21.6700      12.6687      24.5037
    1179      34.1594      21.7670      12.6799      24.5623
    1180      34.1776      21.7264      12.6136      24.5317
    1181      34.5206      21.7579      12.7182      24.6218
    1182      34.3771      21.7642      12.6365      24.5955
    1183      34.3899      21.7365      12.6813      24.5778
    1184      34.1129      21.7361      12.7000      24.5294
    1185      34.2190      21.7147      12.7401      24.5435
    1186      34.8136      21.6791      12.6523      24.6121
    1187      34.5055      21.7608      12.6039      24.6192
    1188      34.0455      21.7568      12.6927      24.5214
    1189      34.4395      21.6753      12.6680      24.5446
    1190      34.1077      21.6707      12.6059      24.4621
    1191      34.5351      21.7058      12.5908      24.5709
    1192      34.3223      21.7420      12.5915      24.5586
    1193      34.0833      21.6941      12.6083      24.4761
    1194      34.1080      21.6565      12.6568      24.4522
    1195      34.2722      21.6946      12.6644      24.5145
    1196      34.7909      21.7533      12.6109      24.6494
    1197      34.3640      21.6315      12.5691      24.4877
    1198      34.2022      21.7357      12.6733      24.5525
    1199      34.1174      21.7957      12.6952      24.5625
    1200      34.3737      21.7156      12.6567      24.5614
