#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     138      49.7919      21.8108      12.5620      28.0792
     139      49.9353      21.8205      12.5240      28.1139
     140      49.8022      21.8353      12.5576      28.0936
     141      49.9573      21.7805      12.6030      28.1200
     142      50.1892      21.8925      12.5724      28.2282
     143      50.4008      21.8941      12.5728      28.2925
     144      50.5684      21.7900      12.5875      28.2576
     145      50.4544      21.7912      12.5663      28.2370
     146      50.5190      21.8599      12.5512      28.3009
     147      50.8483      21.7967      12.4584      28.3269
     148      50.6332      21.7592      12.4952      28.2424
     149      51.0254      21.7634      12.5208      28.3658
     150      51.4697      21.8445      12.5049      28.5154
     151      50.9734      21.7736      12.5089      28.3474
     152      50.7291      21.7663      12.4161      28.2816
     153      51.6072      21.8554      12.4066      28.5564
     154      51.9661      21.8410      12.4816      28.6652
     155      52.1667      21.7441      12.5005      28.6448
     156      52.0888      21.8430      12.4990      28.6865
     157      51.8905      21.7399      12.5686      28.5804
     158      51.0799      21.6945      12.6103      28.3354
     159      50.7265      21.7856      12.5250      28.2808
     160      50.6609      21.8544      12.6257      28.3238
     161      50.5457      21.9115      12.4914      28.3264
     162      50.8051      21.8704      12.5054      28.3639
     163      50.8993      21.8818      12.4238      28.4014
     164      50.8093      21.8561      12.6151      28.3760
     165      50.6324      21.8675      12.5583      28.3199
     166      50.8253      21.8902      12.5049      28.3929
     167      50.5770      21.7882      12.5120      28.2590
     168      51.0597      21.8718      12.5009      28.4444
     169      51.0680      21.8980      12.5271      28.4682
     170      51.3716      22.0321      12.4952      28.6302
     171      51.2885      21.8753      12.4999      28.4942
     172      50.6816      21.8699      12.5075      28.3379
     173      51.2969      21.9275      12.5080      28.5268
     174      51.0309      21.9643      12.5020      28.4920
     175      51.3235      21.9962      12.5333      28.5924
     176      52.0391      22.0606      12.5039      28.8310
     177      50.9926      21.9302      12.4275      28.4584
     178      50.6545      21.8049      12.4812      28.2875
     179      49.9895      21.8609      12.4371      28.1702
     180      50.7355      21.8636      12.5297      28.3491
     181      50.8877      21.8613      12.3906      28.3686
     182      50.8905      21.8795      12.5540      28.4065
     183      50.6936      21.9249      12.4083      28.3575
     184      51.4706      21.9014      12.5562      28.5502
     185      50.9834      21.9238      12.5212      28.4381
     186      50.6032      21.9344      12.5222      28.3476
     187      51.0597      22.0395      12.4227      28.5279
     188      51.1800      22.0094      12.5851      28.5476
     189      50.4009      21.9549      12.5109      28.3080
     190      50.2312      21.8676      12.5665      28.2118
     191      50.4698      21.9331      12.4213      28.3079
     192      50.5922      21.9661      12.4385      28.3549
     193      50.4965      21.9260      12.4435      28.3260
     194      50.9950      21.9829      12.4365      28.4805
     195      50.7230      21.9641      12.4952      28.4144
     196      51.3151      22.0227      12.4447      28.5827
     197      51.1327      21.8571      12.5046      28.4255
     198      50.8914      21.9959      12.4694      28.4497
     199      50.2262      22.0003      12.5136      28.2895
     200      50.9777      22.0757      12.4955      28.5373
     201      51.4226      22.0497      12.4724      28.6194
     202      51.4251      22.0218      12.4832      28.5965
     203      51.3506      22.0235      12.4734      28.5905
     204      51.3261      22.1140      12.4636      28.6564
     205      50.6943      22.1150      12.4649      28.4914
     206      50.9236      22.1618      12.5235      28.5833
     207      50.7376      22.1687      12.4586      28.5506
     208      51.0186      22.1554      12.4392      28.6104
     209      50.7340      22.0970      12.4549      28.4894
     210      50.8741      22.0534      12.5752      28.5059
     211      50.6749      22.0612      12.4865      28.4590
     212      50.7882      22.1128      12.4621      28.5039
     213      50.6393      22.1817      12.5159      28.5204
     214      50.3465      22.1189      12.4545      28.4084
     215      50.5408      22.0503      12.4850      28.4128
     216      50.1526      21.9950      12.5242      28.2834
     217      50.7485      22.0079      12.4853      28.4417
     218      50.7516      21.9752      12.5757      28.4270
     219      51.1634      21.9356      12.5030      28.4920
     220      50.4133      21.9940      12.4542      28.3542
     221      50.1061      22.0316      12.5775      28.3025
     222      49.9168      21.9342      12.4934      28.1802
     223      49.7692      22.0633      12.5523      28.2333
     224      50.1528      22.0230      12.5101      28.3002
     225      50.1181      22.0228      12.5133      28.2905
     226      50.7985      22.1436      12.5678      28.5539
     227      50.4000      22.0566      12.5407      28.3937
     228      50.3507      22.0817      12.5148      28.3904
     229      50.2818      22.0314      12.5604      28.3471
     230      50.6041      22.0522      12.5263      28.4376
     231      51.3333      22.0544      12.4726      28.6119
     232      50.9874      22.0386      12.4694      28.5097
     233      51.1638      22.0621      12.4500      28.5857
     234      50.9539      21.9498      12.4697      28.4479
     235      50.9691      21.9822      12.4863      28.5030
     236      50.7981      22.0845      12.5448      28.4993
     237      50.4066      22.0197      12.5661      28.3693
     238      49.9530      22.0693      12.5379      28.2804
     239      50.8701      22.0871      12.5090      28.5366
     240      51.0109      21.9874      12.5844      28.4970
     241      50.1664      21.9698      12.5474      28.2540
     242      51.0148      22.0928      12.6917      28.5768
     243      50.6637      21.9759      12.5137      28.4035
     244      50.4001      21.9527      12.6911      28.3243
     245      50.0075      21.9892      12.6058      28.2490
     246      50.0718      21.8183      12.5816      28.1469
     247      50.6897      21.9532      12.5116      28.3890
     248      50.4271      21.9779      12.5060      28.3469
     249      49.9166      21.8070      12.5136      28.1107
     250      49.6560      21.8435      12.5464      28.0622
     251      50.0354      21.7732      12.5961      28.1143
     252      50.4896      21.9010      12.5002      28.3168
