"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"73",46.1892,21.6704,12.5828,27.0501
"74",46.3225,21.7091,12.5431,27.0933
"75",45.6938,21.6536,12.6243,26.9197
"76",46.2933,21.7002,12.5943,27.1055
"77",46.8197,21.6979,12.5232,27.2131
"78",47.1093,21.6848,12.5266,27.2645
"79",46.2283,21.702,12.559,27.0623
"80",45.8601,21.6972,12.5424,26.963
"81",46.4232,21.6735,12.5587,27.1021
"82",46.716,21.6956,12.5865,27.177
"83",46.3555,21.631,12.513,27.0516
"84",46.8403,21.6768,12.4972,27.1889
"85",47.3041,21.6834,12.5327,27.3169
"86",47.8465,21.6793,12.5437,27.4514
"87",48.3902,21.6887,12.5336,27.5888
"88",48.1251,21.7136,12.7025,27.5481
"89",47.5929,21.6159,12.5352,27.3374
"90",47.0386,21.5921,12.527,27.1805
"91",47.5089,21.6423,12.5434,27.3471
"92",47.9742,21.6614,12.5779,27.4624
"93",47.5191,21.5973,12.5605,27.303
"94",47.9494,21.6379,12.6642,27.4329
"95",47.8063,21.6304,12.6778,27.4061
"96",48.386,21.7156,12.6581,27.5947
"97",48.5458,21.6206,12.6643,27.5875
"98",48.5693,21.5626,12.5905,27.5498
"99",48.1879,21.5959,12.4937,27.4524
"100",47.2861,21.581,12.5682,27.2166
"101",47.7202,21.6415,12.5935,27.3883
"102",48.0984,21.5762,12.5788,27.4139
"103",48.1298,21.6375,12.5292,27.4585
"104",48.6112,21.6627,12.5222,27.6059
"105",48.691,21.6762,12.5415,27.6472
"106",48.1888,21.5592,12.5978,27.4459
"107",48.3614,21.6448,12.5152,27.5263
"108",48.5906,21.5716,12.6206,27.5581
"109",48.7055,21.6775,12.5963,27.6445
"110",48.88,21.7056,12.6312,27.7055
"111",48.7957,21.6527,12.6619,27.6651
"112",49.2397,21.678,12.5648,27.7777
"113",49.2798,21.6599,12.6406,27.7792
"114",49.3726,21.6255,12.6491,27.7831
"115",49.4681,21.6604,12.637,27.821
"116",49.239,21.5796,12.6126,27.7303
"117",49.4563,21.6407,12.6262,27.791
"118",49.1862,21.6584,12.564,27.7283
"119",49.2262,21.6193,12.6012,27.7239
"120",49.3344,21.6562,12.6275,27.7883
"121",49.4127,21.6513,12.5659,27.7988
"122",48.9621,21.6833,12.5942,27.6937
"123",49.4556,21.6537,12.5184,27.7995
"124",49.1058,21.6584,12.6539,27.722
"125",49.3971,21.6997,12.6289,27.8245
"126",49.7557,21.6713,12.5202,27.8894
"127",49.9551,21.6957,12.5451,27.9468
"128",50.8557,21.7571,12.5509,28.2182
"129",50.2254,21.83,12.5784,28.114
"130",49.3795,21.7449,12.5625,27.8465
"131",48.7193,21.7376,12.5841,27.674
"132",49.1383,21.6567,12.6421,27.7457
"133",48.9464,21.6652,12.5515,27.7029
"134",48.9761,21.6871,12.5197,27.7088
"135",48.5837,21.6626,12.5679,27.5919
"136",48.3573,21.6492,12.5454,27.5503
"137",49.2061,21.6945,12.6197,27.7699
"138",49.051,21.6685,12.5552,27.7128
"139",49.3153,21.6708,12.5935,27.7819
"140",49.4425,21.7168,12.5684,27.8534
"141",48.4442,21.5781,12.5638,27.5022
"142",48.4819,21.739,12.6173,27.625
"143",48.452,21.6503,12.6445,27.5501
"144",49.3945,21.682,12.6292,27.8157
"145",49.9733,21.8275,12.6373,28.0467
"146",49.3199,21.6472,12.5761,27.7591
"147",50.0079,21.7126,12.5985,27.9779
"148",49.2961,21.6684,12.6165,27.7746
"149",49.5957,21.6378,12.537,27.8051
"150",49.6534,21.7445,12.6068,27.9028
"151",49.1086,21.616,12.5121,27.6785
"152",49.4794,21.7284,12.4717,27.8487
"153",49.1373,21.6417,12.6137,27.7104
"154",49.8164,21.6495,12.6448,27.893
"155",49.5854,21.674,12.6649,27.8478
"156",49.6702,21.7267,12.6315,27.8961
"157",49.6714,21.7737,12.6244,27.9146
"158",49.9995,21.7323,12.627,27.9812
"159",49.4277,21.6816,12.5857,27.7786
"160",49.4048,21.7118,12.5765,27.8136
"161",49.1722,21.6701,12.6451,27.742
"162",49.5554,21.7106,12.4756,27.8545
"163",49.7562,21.7011,12.6221,27.9071
"164",48.9392,21.6478,12.5253,27.6556
"165",49.4594,21.6834,12.5546,27.8139
"166",49.2817,21.6724,12.5217,27.7594
"167",49.7141,21.7046,12.5219,27.8828
"168",49.8334,21.6617,12.5689,27.8934
"169",49.8082,21.7146,12.5892,27.9266
"170",49.1628,21.7063,12.6404,27.757
"171",49.7927,21.7645,12.6768,27.9652
"172",49.8017,21.7692,12.5478,27.9559
"173",49.3401,21.7576,12.5174,27.8343
"174",49.7014,21.7347,12.4675,27.9079
"175",50.2236,21.7431,12.5468,28.0392
"176",50.2406,21.6983,12.485,27.998
"177",50.1259,21.5971,12.5219,27.9206
"178",50.6641,21.6978,12.5479,28.1305
"179",50.3731,21.6974,12.5158,28.0517
"180",50.1713,21.6039,12.6009,27.9452
"181",50.2032,21.6769,12.5431,27.9913
"182",51.1912,21.6238,12.4873,28.2
"183",50.8854,21.6567,12.5113,28.1428
"184",50.4541,21.7212,12.4996,28.0836
"185",50.5074,21.6505,12.5128,28.0589
"186",50.8093,21.7103,12.5679,28.1711
"187",49.9918,21.6658,12.5183,27.9286
"188",49.6758,21.5598,12.5244,27.7794
"189",49.8318,21.6603,12.5341,27.8838
"190",50.7804,21.6603,12.4895,28.1278
"191",50.1576,21.6357,12.523,27.9559
"192",49.8932,21.6557,12.5983,27.9069
"193",49.2874,21.693,12.6347,27.7737
"194",49.6266,21.7221,12.5781,27.8718
"195",50.1174,21.6566,12.4936,27.9619
"196",50.0585,21.7239,12.5797,27.9957
"197",49.3191,21.659,12.5525,27.748
"198",49.1704,21.6516,12.6251,27.7226
"199",49.1567,21.7457,12.5204,27.7822
"200",48.5266,21.6568,12.6072,27.565
"201",48.9617,21.6916,12.5847,27.6887
"202",49.5165,21.646,12.5763,27.791
"203",49.686,21.6045,12.5944,27.8259
"204",49.3169,21.5782,12.5478,27.7073
"205",49.6782,21.6215,12.6444,27.8386
"206",49.0792,21.6534,12.533,27.6891
"207",49.3627,21.7441,12.5775,27.8203
"208",49.246,21.6169,12.5951,27.7039
"209",50.0542,21.7127,12.4868,27.9716
"210",50.704,21.7249,12.6055,28.166
"211",50.6294,21.6041,12.5168,28.0498
"212",51.3096,21.7042,12.507,28.2963
"213",50.5,21.7118,12.5659,28.0842
"214",49.3958,21.7114,12.6591,27.8274
"215",48.8484,21.6897,12.5839,27.6761
"216",48.8285,21.6347,12.4906,27.6133
"217",49.559,21.7079,12.5481,27.8494
"218",49.5554,21.6476,12.5736,27.8102
"219",49.3311,21.6153,12.6197,27.7292
"220",49.3734,21.6042,12.5779,27.7443
"221",50.0033,21.6542,12.6822,27.9507
"222",49.9888,21.6967,12.6144,27.9565
"223",50.0366,21.7273,12.5483,27.9814
"224",50.1094,21.7209,12.5843,27.9985
"225",50.1152,21.6872,12.5725,27.9775
"226",50.2169,21.7107,12.5235,28.0115
"227",49.6365,21.6271,12.5748,27.8161
"228",50.2195,21.7347,12.6231,28.0373
"229",49.9323,21.7005,12.5729,27.9393
"230",49.9891,21.7026,12.6278,27.9696
"231",50.4701,21.6746,12.6361,28.072
"232",50.4818,21.6551,12.4995,28.0518
"233",50.1418,21.6606,12.638,27.9796
"234",50.3901,21.6884,12.5796,28.0564
"235",49.7533,21.7354,12.5634,27.923
"236",49.4256,21.7277,12.5756,27.8264
"237",49.483,21.6444,12.5866,27.7864
"238",49.9318,21.681,12.5254,27.9227
"239",49.4117,21.672,12.6675,27.7999
"240",49.9315,21.7477,12.5933,27.9802
"241",50.1574,21.7944,12.5303,28.0491
"242",50.7684,21.7355,12.5161,28.1767
"243",49.6812,21.72,12.6129,27.9003
"244",49.8471,21.7785,12.6325,27.9872
"245",50.6752,21.8105,12.6189,28.2185
"246",50.5606,21.7722,12.5711,28.1513
"247",50.7348,21.7847,12.5441,28.2032
"248",50.2365,21.7144,12.5567,28.0261
"249",49.9115,21.7214,12.682,27.9643
"250",50.497,21.7245,12.6348,28.1039
"251",50.3707,21.7082,12.5199,28.0586
"252",50.2371,21.6976,12.5329,28.0221
"253",50.1968,21.6471,12.6225,27.9793
"254",50.1966,21.7427,12.6019,28.042
"255",50.3126,21.7465,12.5788,28.074
"256",49.6645,21.6613,12.69,27.8618
"257",49.7369,21.6999,12.5914,27.907
"258",49.8173,21.7234,12.6236,27.9484
"259",49.6431,21.6195,12.5601,27.8266
"260",49.2821,21.7275,12.7114,27.8196
"261",49.1501,21.6112,12.6546,27.7017
"262",49.3897,21.6355,12.6048,27.7768
"263",49.2921,21.5912,12.6328,27.7158
"264",49.5809,21.6381,12.5816,27.8198
"265",49.4899,21.6107,12.6272,27.7871
"266",49.4636,21.672,12.647,27.822
"267",48.9963,21.6501,12.6213,27.6939
"268",48.7801,21.6041,12.6844,27.6153
"269",49.8861,21.7221,12.6187,27.9714
"270",50.1655,21.618,12.6218,27.9675
"271",50.8113,21.7243,12.6456,28.1911
"272",50.1769,21.6441,12.7022,27.9799
"273",50.531,21.6713,12.6637,28.0756
"274",50.5866,21.6286,12.6682,28.0585
"275",50.5765,21.7714,12.6096,28.1629
"276",50.3038,21.7343,12.6646,28.0682
"277",49.6657,21.6674,12.6803,27.859
"278",49.3149,21.715,12.6539,27.7995
"279",49.386,21.6322,12.6595,27.7656
"280",49.5463,21.6975,12.7112,27.8395
"281",50.1163,21.6202,12.6286,27.9356
"282",49.6042,21.6131,12.6176,27.8017
"283",49.9287,21.6433,12.6063,27.906
"284",49.8195,21.7053,12.5092,27.8987
"285",49.3744,21.6444,12.6403,27.7562
"286",49.8658,21.6519,12.6331,27.8827
"287",49.4864,21.6482,12.5561,27.783
"288",49.9142,21.6737,12.6424,27.9382
"289",50.5033,21.7539,12.7409,28.1317
"290",50.0271,21.6566,12.6776,27.9487
"291",49.8672,21.5787,12.6664,27.869
"292",49.6404,21.6777,12.6349,27.872
"293",49.8188,21.6301,12.6153,27.8717
"294",49.8535,21.6295,12.5687,27.8814
"295",49.06,21.71,12.6286,27.7424
"296",49.8303,21.5887,12.5899,27.8533
"297",49.5715,21.6221,12.5624,27.8022
"298",49.3342,21.592,12.6356,27.741
"299",49.2137,21.6312,12.5621,27.7274
"300",49.5828,21.6591,12.5562,27.8436
"301",48.7895,21.6631,12.602,27.6459
"302",48.7021,21.6263,12.5852,27.6
"303",48.7967,21.5847,12.6139,27.5983
"304",49.283,21.5701,12.6499,27.7313
"305",48.8664,21.5832,12.5818,27.6377
"306",49.6604,21.7106,12.5943,27.9047
"307",49.3543,21.6572,12.6182,27.8138
"308",49.1925,21.63,12.6695,27.7631
"309",49.6241,21.6208,12.6468,27.8453
"310",50.3581,21.6289,12.5751,28.0467
"311",50.7917,21.6175,12.6048,28.1447
"312",51.7337,21.6594,12.6534,28.4159
"313",51.9299,21.6983,12.6423,28.4892
"314",51.443,21.664,12.5567,28.3356
"315",51.4218,21.7255,12.5941,28.357
"316",50.4895,21.5669,12.6225,28.0007
"317",50.7088,21.5874,12.6338,28.0817
"318",50.7969,21.5816,12.5402,28.0938
"319",49.7904,21.6782,12.5093,27.8974
"320",50.0625,21.6426,12.5963,27.9628
"321",50.2198,21.6524,12.647,28.0055
"322",50.145,21.6169,12.7239,27.9701
"323",50.1704,21.6471,12.6366,27.9935
"324",50.2344,21.6636,12.6006,28.0205
"325",50.2699,21.5852,12.5572,27.9669
"326",51.1471,21.6612,12.6408,28.2593
"327",50.806,21.6595,12.5961,28.1693
"328",51.2971,21.7193,12.6666,28.3335
"329",51.1012,21.6568,12.6069,28.2366
"330",50.7109,21.6328,12.6413,28.1198
"331",51.3197,21.6872,12.607,28.311
"332",51.6011,21.7176,12.5762,28.4031
"333",51.4201,21.6568,12.6238,28.3095
"334",51.5168,21.6499,12.5278,28.3298
"335",51.2076,21.6671,12.6312,28.2696
"336",51.3243,21.6709,12.7123,28.3092
"337",51.2983,21.6746,12.7093,28.3128
"338",50.927,21.6731,12.6497,28.1994
"339",51.4496,21.7588,12.6759,28.3983
"340",51.3405,21.7154,12.6461,28.3276
"341",51.3054,21.6532,12.608,28.2826
"342",51.6666,21.7069,12.5744,28.4234
"343",51.3948,21.638,12.6406,28.3149
"344",50.7251,21.6461,12.6438,28.1136
"345",51.0655,21.6519,12.6867,28.2167
"346",50.8722,21.6088,12.571,28.1274
"347",50.8297,21.5287,12.5993,28.0764
"348",50.8676,21.6587,12.5862,28.1726
"349",49.5243,21.7394,12.6235,27.8763
"350",49.9215,21.5264,12.5987,27.8242
"351",50.5564,21.6113,12.6374,28.0518
"352",50.4865,21.6299,12.63,28.0601
"353",50.3344,21.7344,12.579,28.0761
"354",49.5082,21.6624,12.6414,27.8174
"355",49.954,21.6664,12.6067,27.9351
"356",49.7133,21.6935,12.4835,27.8796
"357",49.4637,21.7176,12.5212,27.8419
"358",49.4821,21.7521,12.6035,27.8749
"359",49.5415,21.6851,12.5746,27.8385
"360",49.8206,21.6456,12.6057,27.8835
"361",50.0972,21.6695,12.6582,27.9831
"362",49.9018,21.6097,12.6103,27.8839
"363",49.9391,21.6403,12.6282,27.9138
"364",49.8788,21.6584,12.5933,27.9105
"365",49.8716,21.5977,12.6967,27.8701
"366",49.484,21.73,12.5708,27.8534
"367",49.4195,21.6198,12.5469,27.7631
"368",49.4705,21.6767,12.5433,27.8172
"369",49.3217,21.588,12.5877,27.718
"370",49.1134,21.6343,12.588,27.6967
"371",49.692,21.6888,12.5334,27.884
"372",50.1732,21.7219,12.3876,28.0117
"373",49.2996,21.579,12.5508,27.7089
"374",49.0112,21.5983,12.559,27.6437
"375",49.2642,21.6189,12.4882,27.7216
"376",49.7257,21.5958,12.5151,27.8332
"377",49.9983,21.7065,12.5514,27.962
"378",49.9258,21.6064,12.6166,27.89
"379",49.8857,21.6377,12.5262,27.8908
"380",49.5322,21.7011,12.5454,27.8464
"381",49.9033,21.6645,12.5269,27.9126
"382",49.5967,21.6496,12.516,27.8187
"383",49.9136,21.7086,12.4988,27.9403
"384",50.18,21.6917,12.5356,28.0069
"385",49.8755,21.7195,12.5253,27.9398
"386",50.3339,21.6898,12.589,28.0452
"387",49.8448,21.6541,12.5153,27.8975
"388",49.6992,21.6063,12.6471,27.8232
"389",50.8221,21.7073,12.5684,28.1778
"390",50.3541,21.7504,12.5078,28.085
"391",50.5801,21.6858,12.5121,28.1032
"392",50.4967,21.6911,12.6268,28.095
"393",50.2524,21.673,12.5971,28.0243
"394",49.8714,21.663,12.6356,27.9199
"395",50.2821,21.6827,12.5692,28.0226
"396",50.6757,21.7114,12.5783,28.1472
"397",50.3664,21.7292,12.611,28.0819
"398",50.8557,21.6971,12.6033,28.2003
"399",50.1749,21.6842,12.5682,28.0014
"400",49.7565,21.638,12.5554,27.8539
"401",50.415,21.6768,12.567,28.0631
"402",50.0082,21.7088,12.5793,27.9872
"403",50.2753,21.6162,12.5522,27.9931
"404",49.378,21.6827,12.5797,27.8091
"405",49.6036,21.728,12.5796,27.8855
"406",49.7276,21.8073,12.5626,27.9947
"407",49.9075,21.6864,12.655,27.9568
"408",49.9314,21.696,12.603,27.9553
"409",49.6902,21.6908,12.595,27.8858
"410",49.4609,21.5898,12.5628,27.7639
"411",49.5225,21.6652,12.5855,27.8185
"412",49.3942,21.6708,12.5291,27.7851
"413",49.9711,21.6052,12.5715,27.8909
"414",49.8639,21.6014,12.6347,27.867
"415",49.5191,21.6296,12.5399,27.8003
"416",49.094,21.6301,12.5519,27.6856
"417",49.2594,21.604,12.5457,27.7139
"418",49.0916,21.6876,12.7137,27.7325
"419",49.0907,21.6895,12.5472,27.7224
"420",50.0363,21.6946,12.5428,27.9714
"421",49.8192,21.6808,12.5672,27.911
"422",49.3035,21.6536,12.5301,27.757
"423",49.3092,21.6546,12.6033,27.7708
"424",49.4576,21.6743,12.5234,27.8221
"425",48.9774,21.6351,12.5811,27.6718
"426",49.4122,21.6556,12.5795,27.7958
"427",49.8287,21.6569,12.5418,27.896
"428",49.431,21.6438,12.5276,27.7836
"429",49.3778,21.6366,12.5195,27.7597
"430",49.4667,21.7681,12.4944,27.8698
"431",49.4841,21.613,12.5766,27.7796
"432",49.6182,21.6258,12.6129,27.8227
"433",49.9055,21.6311,12.6264,27.9091
"434",49.6795,21.5924,12.6467,27.837
"435",50.2567,21.6005,12.5825,27.9828
"436",49.5696,21.5671,12.5359,27.7718
"437",49.9772,21.7034,12.5739,27.9705
"438",50.0824,21.641,12.608,27.9604
"439",50.0708,21.7277,12.6215,28.0042
"440",49.5564,21.6108,12.4686,27.7945
"441",49.5635,21.5634,12.5237,27.7696
"442",49.9826,21.6678,12.5357,27.9415
"443",49.5961,21.6195,12.592,27.8025
"444",49.5978,21.5746,12.5046,27.7807
"445",49.7046,21.6801,12.5338,27.8818
"446",49.3075,21.6202,12.4534,27.7356
"447",49.2066,21.7159,12.5493,27.7802
"448",49.1487,21.6953,12.4566,27.7495
"449",48.1564,21.7095,12.5002,27.5073
"450",48.0691,21.7117,12.5251,27.4967
"451",47.8605,21.6972,12.5157,27.4365
"452",47.966,21.6114,12.5332,27.4004
"453",48.0631,21.6498,12.5747,27.4527
"454",48.4802,21.6852,12.4564,27.5649
"455",48.3787,21.5604,12.511,27.4652
"456",47.8995,21.7005,12.5887,27.4546
"457",48.0757,21.6012,12.5694,27.4282
"458",48.6963,21.5662,12.4492,27.5402
"459",49.0169,21.6616,12.5053,27.6874
"460",48.8324,21.6086,12.4859,27.6071
"461",49.431,21.5911,12.4953,27.7503
"462",48.8655,21.552,12.5091,27.5788
"463",48.3818,21.6191,12.5484,27.5046
"464",48.8446,21.6211,12.4402,27.6081
"465",49.107,21.6778,12.3922,27.7142
"466",48.5837,21.5517,12.5163,27.5188
"467",49.5173,21.64,12.5102,27.8045
"468",49.3568,21.6695,12.5781,27.791
"469",49.783,21.6585,12.522,27.8809
"470",50.3457,21.7748,12.5127,28.0925
"471",49.5319,21.6376,12.5224,27.7943
"472",50.222,21.7054,12.38,28.0136
"473",49.8007,21.7015,12.5377,27.9151
"474",49.9121,21.6824,12.3958,27.9213
"475",50.1485,21.6403,12.418,27.9517
"476",50.2014,21.6977,12.4739,28.0049
"477",49.8229,21.7026,12.466,27.9083
"478",49.5409,21.6291,12.4408,27.7852
"479",49.7839,21.5855,12.4905,27.8259
"480",49.4657,21.6821,12.4667,27.8076
"481",49.3008,21.6268,12.465,27.7225
"482",49.7458,21.6669,12.4404,27.8589
"483",49.591,21.6071,12.4538,27.7911
"484",49.6406,21.635,12.4815,27.826
"485",49.4548,21.7961,12.3664,27.8773
"486",49.3342,21.7412,12.4028,27.8158
"487",48.9882,21.8038,12.4081,27.77
"488",48.927,21.6508,12.4891,27.663
"489",49.1612,21.671,12.4637,27.7284
"490",49.2197,21.7141,12.5582,27.7862
"491",49.1271,21.8157,12.5815,27.828
"492",49.5501,21.7769,12.5117,27.9009
"493",49.4756,21.7205,12.4814,27.8447
"494",49.6728,21.793,12.4815,27.9368
"495",49.4545,21.8095,12.5535,27.9006
"496",49.186,21.7873,12.6465,27.836
"497",49.0712,21.7584,12.5134,27.7769
"498",49.0785,21.6607,12.4862,27.7057
"499",48.8617,21.7557,12.5165,27.7094
"500",48.4523,21.658,12.5608,27.5411
"501",48.7132,21.7226,12.5062,27.6549
"502",48.4291,21.7015,12.5271,27.5713
"503",49.0294,21.6161,12.4895,27.6578
"504",49.6763,21.6922,12.5482,27.8786
"505",49.7652,21.6546,12.489,27.8713
"506",49.2498,21.689,12.4678,27.7651
"507",49.1365,21.6771,12.462,27.7253
"508",49.4033,21.6098,12.5151,27.7376
"509",49.9292,21.5931,12.437,27.8734
"510",49.6339,21.7079,12.4897,27.8723
"511",49.0306,21.6295,12.4223,27.6624
"512",49.5459,21.6987,12.5182,27.8428
"513",49.7464,21.7381,12.5256,27.9178
"514",49.7307,21.7166,12.4654,27.9064
"515",49.8879,21.7543,12.5572,27.9642
"516",49.8031,21.7006,12.4331,27.896
"517",50.0447,21.7542,12.5062,28.0052
"518",49.5033,21.7873,12.4435,27.8816
"519",49.3633,21.7142,12.4403,27.8022
"520",50.0014,21.8105,12.4243,28.0286
"521",50.1458,21.7729,12.4181,28.0389
"522",50.6282,21.8196,12.4608,28.1966
"523",49.6908,21.6836,12.4269,27.8498
"524",49.7177,21.7659,12.4389,27.9203
"525",49.6753,21.707,12.5543,27.8838
"526",49.7974,21.7209,12.4572,27.919
"527",49.8916,21.7035,12.4373,27.9405
"528",49.1351,21.6973,12.4956,27.7309
"529",49.6188,21.7176,12.4611,27.8646
"530",50.0561,21.8025,12.6237,28.0428
"531",50.1841,21.6797,12.5448,27.9932
"532",49.8472,21.6736,12.4761,27.8974
"533",49.5873,21.7085,12.4577,27.8562
"534",50.1497,21.8136,12.5176,28.0698
"535",49.3638,21.8015,12.5453,27.8606
"536",49.5474,21.7314,12.5445,27.8814
"537",49.589,21.7574,12.5634,27.9129
"538",49.5744,21.7367,12.5773,27.8859
"539",50.0435,21.7639,12.5158,28.024
"540",49.3678,21.7684,12.4903,27.858
"541",49.6182,21.7612,12.4938,27.9023
"542",49.3024,21.6419,12.4067,27.739
"543",49.0976,21.708,12.5337,27.7341
"544",49.6351,21.7359,12.5545,27.8957
"545",49.5553,21.7433,12.5549,27.8768
"546",49.2144,21.7342,12.5374,27.7833
"547",49.7942,21.8874,12.5703,28.0235
"548",49.8675,21.814,12.486,27.9984
"549",49.4921,21.7199,12.6213,27.8499
"550",49.829,21.6761,12.5097,27.8847
"551",49.7931,21.7935,12.6188,27.9705
"552",49.2701,21.769,12.5701,27.8183
"553",49.7009,21.7416,12.5255,27.9087
"554",48.934,21.7505,12.485,27.7196
"555",49.0036,21.8056,12.5694,27.7877
"556",48.5619,21.7948,12.6524,27.6651
"557",48.3313,21.7488,12.624,27.5833
"558",48.8973,21.8044,12.5151,27.7662
"559",48.6177,21.7712,12.5562,27.6736
"560",48.5468,21.8363,12.5239,27.6882
"561",48.378,21.7294,12.536,27.5792
"562",48.7085,21.8114,12.534,27.6993
"563",48.7169,21.7599,12.5937,27.683
"564",48.9717,21.7339,12.5319,27.7229
"565",48.7511,21.8125,12.5404,27.7267
"566",48.8608,21.8135,12.5427,27.7646
"567",49.4427,21.7383,12.5018,27.8458
"568",49.2301,21.6364,12.5323,27.7251
"569",49.1335,21.6932,12.5553,27.7412
"570",49.3856,21.7378,12.4906,27.8335
"571",49.7861,21.7697,12.495,27.9461
"572",49.7441,21.673,12.5346,27.8795
"573",49.8429,21.8228,12.5684,27.993
"574",49.9561,21.754,12.6012,27.9828
"575",49.8454,21.76,12.542,27.9664
"576",48.8406,21.7177,12.4973,27.6737
"577",48.4145,21.7239,12.6105,27.5762
"578",48.6338,21.7316,12.6104,27.6545
"579",49.133,21.8374,12.5684,27.8447
"580",48.7502,21.8443,12.5784,27.7511
"581",48.4874,21.7547,12.5935,27.6376
"582",49.1084,21.6912,12.6041,27.7489
"583",49.5611,21.8587,12.5956,27.9674
"584",49.832,21.7864,12.5828,27.9867
"585",49.6349,21.8241,12.5787,27.9634
"586",49.8003,21.9108,12.589,28.0529
"587",49.2228,21.7859,12.6736,27.8323
"588",49.215,21.7815,12.6454,27.8338
"589",49.2825,21.8104,12.5578,27.8594
"590",49.2587,21.7482,12.5841,27.8315
"591",49.3078,21.7185,12.6033,27.8123
"592",49.2881,21.7516,12.5871,27.8348
"593",49.1396,21.6977,12.6304,27.756
"594",49.5702,21.7243,12.6136,27.8962
"595",49.7488,21.8404,12.6896,28.011
"596",49.4761,21.7191,12.6084,27.8555
"597",49.6056,21.7892,12.5583,27.9193
"598",49.6181,21.6947,12.5049,27.8612
"599",49.7715,21.6882,12.5555,27.9076
"600",49.5448,21.7317,12.5993,27.8837
"601",50.199,21.829,12.5565,28.1041
"602",49.8982,21.7977,12.5578,27.9998
"603",49.9089,21.8137,12.5999,28.0217
"604",49.8606,21.6934,12.5147,27.9217
"605",49.9554,21.7451,12.5565,27.9885
"606",49.5059,21.7219,12.5413,27.8522
"607",49.5149,21.745,12.6326,27.8876
"608",49.6065,21.7973,12.5989,27.942
"609",50.2794,21.7962,12.6139,28.1064
"610",50.1548,21.8663,12.5836,28.1208
"611",49.6656,21.7744,12.5938,27.9226
"612",49.7292,21.7947,12.5626,27.9647
"613",49.6952,21.8093,12.5745,27.9638
"614",49.9968,21.7824,12.5437,28.021
"615",49.6428,21.7733,12.5914,27.9159
"616",49.8593,21.7727,12.578,27.9685
