#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     124      38.1733      21.8180      12.6275      25.4874
     125      37.9406      21.7588      12.6397      25.3914
     126      37.9178      21.8072      12.6180      25.3955
     127      37.8557      21.8228      12.5492      25.4053
     128      38.3216      21.7840      12.6331      25.4923
     129      38.5045      21.7903      12.5746      25.5336
     130      38.4015      21.7699      12.6238      25.4935
     131      38.6918      21.7741      12.5070      25.5504
     132      38.1358      21.7844      12.5326      25.4325
     133      37.3885      21.7188      12.5490      25.2113
     134      37.6019      21.7776      12.4659      25.2934
     135      38.3674      21.7556      12.5503      25.4660
     136      38.5690      21.8649      12.6023      25.5853
     137      38.6372      21.8006      12.5541      25.5622
     138      38.4046      21.8149      12.4896      25.4957
     139      37.9144      21.8140      12.6241      25.4262
     140      38.4738      21.7520      12.6105      25.4863
     141      38.2443      21.7163      12.5970      25.4102
     142      38.0484      21.7994      12.6092      25.4190
     143      38.3080      21.8458      12.6430      25.5247
     144      38.3363      21.7864      12.6177      25.5110
     145      38.0234      21.7328      12.6291      25.3833
     146      38.1059      21.7660      12.5529      25.4102
     147      37.8641      21.6869      12.6999      25.3466
     148      37.5464      21.7182      12.6196      25.2597
     149      37.8994      21.8029      12.5670      25.3900
     150      37.4299      21.7996      12.5654      25.2795
     151      37.4918      21.8338      12.6106      25.3269
     152      37.6551      21.7846      12.5861      25.3370
     153      38.1141      21.7657      12.5386      25.4321
     154      38.2448      21.7310      12.5791      25.4461
     155      37.8415      21.7071      12.5525      25.3243
     156      37.5312      21.6951      12.5858      25.2663
     157      37.8913      21.8408      12.5844      25.4416
     158      37.7875      21.7519      12.5997      25.3513
     159      37.8178      21.7761      12.5807      25.3642
     160      37.7092      21.8089      12.5772      25.3590
     161      37.6141      21.8441      12.6005      25.3665
     162      37.6681      21.7391      12.5796      25.3090
     163      37.7551      21.7688      12.5922      25.3416
     164      38.4797      21.7806      12.5338      25.4994
     165      38.5035      21.7827      12.6292      25.5223
     166      38.8113      21.7994      12.5581      25.5816
     167      38.3550      21.7018      12.6048      25.4160
     168      39.1399      21.8485      12.6236      25.6844
     169      38.5264      21.8263      12.6202      25.5440
     170      38.1344      21.7572      12.5950      25.4157
     171      38.5278      21.8065      12.5374      25.5267
     172      38.7364      21.8495      12.5893      25.6188
     173      39.0570      21.7572      12.6012      25.6185
     174      38.9085      21.7622      12.5265      25.5966
     175      38.8614      21.7908      12.6588      25.6171
     176      39.0593      21.7224      12.5881      25.5926
     177      39.2910      21.7593      12.5516      25.6803
     178      38.7546      21.7517      12.6871      25.5528
     179      38.9506      21.7260      12.6680      25.5897
     180      39.1758      21.8214      12.6537      25.6915
     181      38.9888      21.7930      12.6461      25.6254
     182      38.3214      21.7958      12.6342      25.4690
     183      38.1024      21.7267      12.6241      25.3921
     184      38.3867      21.8136      12.5895      25.4936
     185      37.9615      21.7904      12.6086      25.4088
     186      37.9682      21.7750      12.5974      25.3823
     187      37.6841      21.7025      12.6291      25.2620
     188      38.0285      21.8124      12.5350      25.4232
     189      38.4949      21.8304      12.5742      25.5411
     190      38.0950      21.7688      12.6372      25.4221
     191      38.4783      21.7817      12.6307      25.4942
     192      38.5971      21.7402      12.5198      25.4815
     193      39.1733      21.8884      12.5972      25.7532
     194      39.0757      21.8576      12.6003      25.7090
     195      39.0462      21.8191      12.6115      25.6844
     196      38.5530      21.8011      12.5576      25.5311
     197      38.2459      21.8682      12.6325      25.5281
     198      38.0052      21.8054      12.5837      25.4230
     199      38.7715      21.8286      12.5859      25.6134
     200      38.2622      21.8014      12.5853      25.4636
     201      38.3841      21.8475      12.6083      25.5444
     202      37.9959      21.7551      12.6317      25.3849
     203      37.9557      21.7836      12.5648      25.4056
     204      37.8765      21.9322      12.5769      25.4752
     205      38.1584      21.8736      12.6113      25.5087
     206      37.9589      21.8051      12.6140      25.4121
     207      38.4836      21.7743      12.5076      25.5026
     208      38.1373      21.8333      12.5785      25.4740
     209      38.1733      21.7830      12.5644      25.4553
     210      37.8460      21.8879      12.6216      25.4560
     211      37.5163      21.8837      12.5892      25.3612
     212      37.2333      21.8900      12.5380      25.3207
     213      37.8411      21.9142      12.6093      25.4730
     214      37.4509      21.9687      12.5589      25.4109
     215      37.8070      21.8983      12.5752      25.4517
     216      38.1546      21.9217      12.5902      25.5334
     217      38.6006      21.9026      12.5561      25.6129
     218      38.4733      21.8083      12.5924      25.5243
     219      38.4435      21.8042      12.5717      25.5052
     220      38.4869      21.9448      12.6443      25.6172
     221      38.1273      21.9200      12.5823      25.5123
     222      38.3760      21.9189      12.5392      25.5713
     223      38.0970      21.8604      12.5305      25.4761
     224      37.9819      21.7591      12.4940      25.3715
     225      38.0464      21.8206      12.6191      25.4412
     226      37.6239      21.8328      12.6462      25.3633
     227      38.2296      21.7223      12.4889      25.3970
     228      38.0170      21.7794      12.5960      25.4122
     229      38.0750      21.7584      12.5512      25.4083
     230      38.3374      21.7797      12.5725      25.4705
     231      38.0729      21.7626      12.5285      25.3953
     232      37.3910      21.7610      12.5754      25.2172
     233      37.7470      21.8977      12.5822      25.3946
     234      37.5241      21.7237      12.5722      25.2173
     235      37.7948      21.7345      12.5986      25.2838
     236      38.1326      21.8454      12.6047      25.4450
     237      37.7311      21.8138      12.6558      25.3398
     238      37.7411      21.8177      12.5347      25.3287
     239      37.8060      21.6882      12.5667      25.2345
     240      37.5347      21.7759      12.5092      25.2649
     241      37.9722      21.8323      12.5578      25.3940
     242      37.4938      21.9204      12.5513      25.3470
     243      37.9338      21.9161      12.6089      25.4577
     244      38.2347      21.8715      12.5859      25.4840
     245      37.6182      21.7930      12.5460      25.2957
     246      37.8831      21.8466      12.4945      25.3713
     247      38.0878      21.8725      12.5468      25.4444
     248      37.7092      21.8028      12.5430      25.3087
     249      37.7891      21.8537      12.5376      25.3710
     250      38.1108      21.7832      12.4982      25.3761
     251      38.3804      21.8102      12.5332      25.4720
     252      37.6958      21.8997      12.5875      25.3984
     253      38.4177      21.7818      12.5888      25.4634
     254      38.3424      21.8135      12.5401      25.4559
     255      38.3509      21.8077      12.6371      25.4610
     256      38.1441      21.8202      12.5510      25.4240
     257      38.4769      21.7612      12.6157      25.4553
     258      39.0740      21.8533      12.6077      25.6410
     259      38.5852      21.8312      12.6355      25.5295
     260      38.5473      21.8374      12.5870      25.4959
     261      38.6704      21.8593      12.6087      25.5453
     262      38.0321      21.8548      12.6418      25.4333
     263      38.2271      21.8585      12.6524      25.5081
     264      38.2135      21.8424      12.6206      25.4813
     265      38.4074      21.8212      12.6100      25.5058
     266      37.9604      21.7858      12.6271      25.3817
     267      38.3285      21.8436      12.6208      25.4845
     268      38.0730      21.9147      12.6437      25.4941
     269      37.8869      21.8756      12.6349      25.4180
     270      38.0750      21.9030      12.6405      25.4848
     271      37.9387      21.8420      12.6224      25.4119
     272      37.8572      21.8663      12.6042      25.3997
     273      37.2983      21.8846      12.6370      25.3065
     274      37.1186      21.9849      12.6575      25.3399
     275      37.6799      21.8651      12.6084      25.3505
     276      37.9192      21.8240      12.6125      25.4020
     277      38.3457      21.8528      12.5999      25.5055
     278      38.1879      21.7702      12.7083      25.4314
     279      37.8935      21.8289      12.6433      25.4019
     280      37.9222      21.8564      12.6294      25.4148
     281      38.0576      21.9002      12.7434      25.4941
     282      37.4642      21.8623      12.6222      25.3142
     283      38.1850      21.8305      12.7059      25.4560
     284      38.4270      21.8136      12.6802      25.5016
     285      38.0210      21.8013      12.6192      25.3842
     286      38.2356      21.8445      12.5642      25.4593
     287      37.8153      21.8666      12.5577      25.3784
     288      37.8183      21.8781      12.5963      25.4004
     289      37.2207      21.9227      12.5690      25.3058
     290      37.3519      21.9201      12.6842      25.3410
     291      37.3814      21.8278      12.6695      25.2741
     292      37.6234      21.8111      12.6479      25.3027
     293      38.0009      21.7775      12.6482      25.3635
     294      38.2914      21.7840      12.6287      25.4464
     295      37.9882      21.8430      12.5278      25.4038
     296      38.5856      21.8423      12.5791      25.5448
     297      37.9734      21.7913      12.6226      25.3780
     298      38.4178      21.8777      12.6546      25.5491
     299      38.1444      21.8939      12.5731      25.4745
     300      37.8889      21.7953      12.5905      25.3412
     301      37.4449      21.8041      12.6402      25.2731
     302      37.7037      21.7765      12.6370      25.2994
     303      37.4316      21.8375      12.6027      25.2845
     304      37.7447      21.8156      12.6865      25.3363
     305      37.7642      21.8274      12.7196      25.3623
     306      38.2572      21.8959      12.5772      25.5105
     307      37.9843      21.7741      12.6073      25.3545
     308      37.9801      21.8807      12.7220      25.4507
     309      37.7861      21.9713      12.6324      25.4676
     310      37.7791      21.9173      12.6052      25.4168
     311      38.0589      21.9355      12.6232      25.5097
     312      37.8235      21.8932      12.6160      25.4297
     313      37.8143      21.9363      12.7166      25.4547
     314      37.8426      21.8474      12.6517      25.3879
     315      37.4920      21.8954      12.6578      25.3455
     316      38.1015      21.8884      12.6381      25.4978
     317      38.1636      21.8683      12.6044      25.4723
     318      38.2165      21.9308      12.6010      25.5253
     319      38.2765      21.9566      12.6776      25.5612
     320      37.9965      21.9240      12.5869      25.4774
     321      37.6507      22.0162      12.7035      25.4848
     322      38.1810      21.9700      12.6069      25.5634
     323      37.8891      22.0191      12.5909      25.5267
     324      38.4329      22.0121      12.6722      25.6515
     325      38.5724      21.9720      12.6387      25.6493
     326      37.6833      21.9379      12.5982      25.4424
     327      37.9876      21.9607      12.6630      25.5357
     328      38.4147      21.9720      12.6832      25.6367
     329      37.9809      21.9144      12.6843      25.4695
     330      38.3006      21.9451      12.6840      25.5749
     331      38.1226      22.0087      12.5791      25.5557
     332      38.0511      21.9387      12.6269      25.4958
     333      37.5628      22.0054      12.6333      25.4562
     334      37.9683      21.9740      12.6601      25.5158
     335      37.7721      21.9825      12.7348      25.4820
     336      38.1471      21.9731      12.6825      25.5651
     337      37.8034      22.0273      12.6852      25.5104
     338      38.4185      22.0696      12.7018      25.6862
     339      38.3236      21.9325      12.6839      25.5513
     340      37.9812      22.0560      12.6106      25.5560
     341      37.0996      22.0121      12.6766      25.3583
     342      37.3257      22.0754      12.6556      25.4259
     343      38.0136      22.0649      12.7636      25.5979
     344      37.8367      21.9680      12.7184      25.4758
     345      37.7433      22.0054      12.7597      25.4924
     346      37.8118      22.0053      12.7065      25.5068
     347      37.8341      21.9120      12.6350      25.4260
     348      38.0828      21.9459      12.7554      25.5304
     349      38.5096      21.9662      12.6595      25.6148
     350      38.1842      22.0188      12.6037      25.5865
     351      37.8823      21.8480      12.6650      25.4014
     352      37.7519      21.9917      12.6352      25.4732
     353      37.9122      21.8984      12.7064      25.4498
     354      37.7220      21.9276      12.6520      25.4157
     355      38.2446      22.0341      12.6710      25.6068
     356      37.6606      21.9401      12.6457      25.4377
     357      37.6040      21.9773      12.6655      25.4222
     358      37.6296      21.9176      12.7384      25.4013
     359      38.0895      21.8956      12.6266      25.4764
     360      38.0777      22.0341      12.5992      25.5592
     361      38.2707      21.9350      12.6616      25.5502
     362      37.7721      21.9666      12.6712      25.4556
     363      37.5499      21.9323      12.7155      25.3925
     364      37.5519      21.9847      12.6894      25.4393
     365      37.6889      21.8465      12.7048      25.3620
     366      37.9317      21.9184      12.6707      25.4559
     367      37.7265      21.9700      12.6184      25.4514
     368      37.5457      21.9176      12.6577      25.3810
     369      37.7066      21.9006      12.6479      25.4086
     370      37.3539      21.9330      12.7090      25.3751
     371      37.9545      21.9116      12.6772      25.4831
     372      37.8756      21.9199      12.6339      25.4660
     373      38.0843      21.9528      12.5979      25.5210
     374      37.6886      21.9538      12.6856      25.4640
     375      38.1043      21.9905      12.5956      25.5658
     376      37.8643      21.9587      12.6429      25.4936
     377      38.3602      21.9190      12.6577      25.5573
     378      37.9968      21.9165      12.6145      25.4604
     379      38.2146      21.9835      12.5664      25.5806
     380      37.8121      21.9397      12.7346      25.4600
     381      37.8196      21.9716      12.7350      25.4920
     382      37.4552      21.9823      12.6124      25.4034
     383      37.5806      21.9475      12.6514      25.4214
     384      37.7268      21.9790      12.6450      25.4714
     385      37.8117      21.9387      12.6404      25.4460
     386      38.0016      21.9515      12.7001      25.4833
     387      37.9871      21.9558      12.6013      25.4888
     388      38.2934      21.9051      12.6349      25.5476
     389      38.3359      21.9460      12.7404      25.5884
     390      37.7396      21.9576      12.6649      25.4435
     391      37.8363      21.9446      12.7035      25.4670
     392      38.0361      21.9254      12.7393      25.4922
     393      38.1567      21.9431      12.6064      25.5071
     394      37.8157      21.8927      12.6553      25.3963
     395      37.7572      21.8773      12.6681      25.3904
     396      37.9803      21.9333      12.6346      25.4793
     397      37.6382      21.8904      12.6189      25.3668
     398      37.8338      21.9030      12.7105      25.4287
     399      37.5272      21.8667      12.7150      25.3404
     400      37.9454      21.8356      12.6490      25.3934
     401      38.2182      21.9202      12.6651      25.5260
     402      38.2466      21.8255      12.6543      25.4712
     403      38.4012      21.9226      12.6699      25.5840
     404      38.4059      21.9383      12.6845      25.5833
     405      38.2279      21.9659      12.6467      25.5643
     406      38.2397      22.0101      12.5752      25.5809
     407      38.7111      21.9768      12.5783      25.6629
     408      38.5001      21.8759      12.5796      25.5473
     409      38.2154      21.8594      12.7112      25.4844
     410      38.9304      21.9132      12.5962      25.6698
     411      38.4156      21.8782      12.6116      25.5354
     412      38.6445      21.9563      12.6030      25.6471
     413      38.7589      21.9579      12.6501      25.6702
     414      39.0303      21.9585      12.6209      25.7394
     415      38.7225      21.9209      12.6348      25.6277
     416      38.0300      21.7977      12.6383      25.3981
     417      38.1020      21.9636      12.5506      25.5205
     418      38.4468      21.8707      12.6980      25.5553
     419      37.9276      21.8972      12.6304      25.4641
     420      37.5849      21.8997      12.6002      25.3625
     421      37.6210      21.9252      12.5930      25.3968
     422      38.1229      21.9411      12.5455      25.5093
     423      37.5749      21.8550      12.5986      25.3325
     424      38.0522      21.8746      12.6513      25.4569
     425      37.3162      21.7852      12.5573      25.2301
     426      37.7628      21.8906      12.5574      25.3917
     427      37.5835      21.9198      12.5965      25.3838
     428      37.7134      21.9539      12.6477      25.4353
     429      36.9846      21.9271      12.6129      25.2609
     430      37.3303      21.9827      12.6626      25.3709
     431      37.8704      21.8794      12.6091      25.4300
     432      37.7502      21.9102      12.5649      25.4055
     433      37.5144      21.9534      12.5992      25.3934
     434      37.7258      21.9568      12.6302      25.4447
     435      37.8314      21.9682      12.5670      25.4681
     436      37.9670      21.9569      12.5642      25.4817
     437      38.2068      21.9460      12.7066      25.5468
     438      37.7526      21.9321      12.6426      25.4566
     439      38.2336      21.9533      12.6965      25.5747
     440      38.0910      21.9679      12.6695      25.5500
     441      37.9774      21.9567      12.5720      25.5239
     442      37.8125      22.0109      12.6097      25.4991
     443      37.5617      21.9594      12.6306      25.4288
     444      37.7213      21.9610      12.5768      25.4534
     445      37.4472      21.9727      12.6435      25.4098
     446      37.4847      21.9906      12.6315      25.4168
     447      37.9280      21.9695      12.6280      25.5046
     448      37.4737      21.9650      12.6660      25.4188
     449      37.2489      21.8161      12.6646      25.2566
     450      37.9182      21.9557      12.7374      25.5227
     451      37.7356      21.9241      12.6356      25.4415
     452      37.3471      21.9848      12.5497      25.3686
     453      37.4838      21.9880      12.6578      25.4236
     454      37.5541      21.9436      12.6332      25.4224
     455      37.5165      21.9931      12.5949      25.4334
     456      37.3425      21.8962      12.6347      25.3025
     457      37.2298      21.9030      12.6687      25.2938
     458      37.4043      21.8218      12.6489      25.2800
     459      37.7168      21.8112      12.6625      25.3549
     460      37.7454      21.8238      12.6616      25.3487
     461      37.6849      21.8764      12.7044      25.3832
     462      38.0930      21.8916      12.7115      25.4926
     463      37.9013      21.8793      12.7645      25.4316
     464      37.9220      21.8597      12.6815      25.4085
     465      37.6090      21.9275      12.6528      25.3928
     466      38.5168      21.9415      12.6128      25.6056
     467      37.9071      21.9186      12.6812      25.4666
     468      38.4743      21.8270      12.6363      25.5328
     469      38.0332      21.9207      12.6413      25.4720
     470      37.7389      21.8700      12.6198      25.4021
     471      38.1801      22.0678      12.6698      25.6243
     472      37.4466      21.9100      12.7236      25.3600
     473      37.0300      21.9088      12.6505      25.2710
     474      37.5971      21.9441      12.6723      25.4054
     475      37.4926      21.8248      12.6129      25.2816
     476      38.1573      21.8322      12.6595      25.4412
     477      38.2054      21.9273      12.6458      25.5004
     478      38.4805      21.8595      12.6505      25.5488
     479      38.1740      21.9155      12.5750      25.5103
     480      38.4803      21.9628      12.6796      25.6054
     481      38.3697      21.9661      12.5881      25.5920
     482      38.4939      21.9957      12.5979      25.6309
     483      38.5091      21.8649      12.6475      25.5525
     484      38.0476      21.8841      12.7248      25.4545
     485      38.0123      21.8946      12.5761      25.4334
     486      38.5836      21.7565      12.7114      25.4871
     487      38.5186      21.8048      12.6339      25.4953
     488      38.2959      21.9470      12.6851      25.5684
     489      38.2797      21.8591      12.6887      25.5310
     490      38.1989      21.9043      12.6748      25.5348
     491      37.8689      21.8194      12.7562      25.3937
     492      37.5397      21.8628      12.6890      25.3593
     493      37.7989      21.8294      12.7045      25.3691
     494      37.5137      21.9531      12.7680      25.4108
     495      37.5317      21.9436      12.6394      25.4006
     496      37.4389      21.9218      12.6760      25.3620
     497      37.4465      21.8410      12.6525      25.3107
     498      37.7262      21.9385      12.7170      25.4337
     499      37.7451      21.9115      12.6495      25.4104
     500      37.8357      21.8004      12.5666      25.3319
     501      38.0910      21.9475      12.6197      25.5197
     502      37.8456      21.9397      12.5872      25.4365
     503      37.6000      21.9948      12.6193      25.4294
     504      37.7532      21.9362      12.6045      25.4363
     505      37.5944      22.0031      12.6088      25.4342
     506      37.1288      21.9784      12.6172      25.3189
     507      37.6734      21.9597      12.5975      25.4166
     508      38.2919      21.8944      12.5564      25.5440
     509      38.1731      21.9871      12.6123      25.5818
     510      38.0079      22.0092      12.5786      25.5372
     511      38.0474      21.9554      12.6328      25.5613
     512      37.9408      21.8886      12.6380      25.4710
     513      38.1631      21.9932      12.6211      25.5842
     514      38.1559      21.9717      12.5770      25.5857
     515      37.9332      21.8888      12.5642      25.4473
     516      37.8650      21.9777      12.6262      25.5104
     517      37.8054      21.9759      12.6876      25.5001
     518      37.7404      21.9021      12.6064      25.4159
     519      37.6861      21.9370      12.6044      25.4366
     520      37.4600      21.8694      12.5510      25.3228
     521      37.8176      21.9335      12.6606      25.4783
     522      37.6562      21.8763      12.5987      25.4132
     523      37.8277      21.9083      12.6876      25.4742
     524      37.7859      21.8480      12.6429      25.4109
     525      37.9549      21.8742      12.5984      25.4495
     526      37.8327      21.8912      12.5463      25.4331
     527      37.9048      21.8635      12.6334      25.4474
     528      37.3471      21.8134      12.6924      25.2860
     529      37.7079      21.9214      12.5593      25.4240
     530      37.8821      21.9358      12.6781      25.4790
     531      37.7290      21.9145      12.6513      25.4305
     532      37.4992      21.8789      12.5558      25.3644
     533      37.8066      21.9087      12.7280      25.4628
     534      37.5577      21.9197      12.5927      25.3799
     535      37.4837      21.8922      12.7045      25.3420
     536      37.6754      21.9161      12.6572      25.4018
     537      37.8888      21.9044      12.6033      25.4357
     538      37.9511      21.8960      12.7161      25.4715
     539      38.3154      21.8622      12.6699      25.5251
     540      38.6766      21.8232      12.6729      25.5626
     541      38.4303      21.9147      12.7081      25.5846
     542      38.3143      21.9009      12.6515      25.5578
     543      38.5254      21.8860      12.6799      25.5827
     544      38.1760      21.9289      12.5940      25.5415
     545      38.2260      21.9112      12.6040      25.5183
     546      37.7939      21.8831      12.6127      25.4092
     547      38.1855      21.8922      12.6730      25.5216
     548      37.6970      21.9880      12.6451      25.4637
     549      38.2253      21.9219      12.6992      25.5478
     550      38.1999      21.9321      12.6531      25.5531
     551      37.7625      21.9202      12.7005      25.4657
     552      37.5941      21.8895      12.6907      25.3825
     553      37.5697      21.8458      12.6673      25.3507
     554      38.1638      21.8641      12.6496      25.4810
     555      37.8234      21.8776      12.6650      25.4364
     556      37.8637      21.8218      12.6657      25.3858
     557      37.9335      21.8847      12.6653      25.4596
     558      38.0073      21.7573      12.7164      25.4003
     559      38.3040      21.8402      12.7167      25.5391
     560      37.6043      21.8225      12.7529      25.3737
     561      38.1178      21.7912      12.7306      25.4450
     562      37.9240      21.7676      12.6808      25.4021
     563      37.9090      21.7547      12.6789      25.3870
     564      37.2842      21.8286      12.6831      25.2830
     565      37.0313      21.7893      12.7251      25.2231
     566      37.0785      21.7834      12.6494      25.2212
     567      37.3897      21.8741      12.6445      25.3333
     568      37.1150      21.8691      12.6266      25.2958
     569      37.7614      21.8590      12.6529      25.4335
     570      37.4185      21.9370      12.7294      25.4118
     571      37.7620      21.8987      12.7415      25.4661
     572      37.8697      21.7884      12.6741      25.4048
     573      37.5898      21.7505      12.6018      25.2979
     574      37.4137      21.8273      12.6891      25.3262
     575      36.9806      21.8502      12.7060      25.2337
     576      36.8454      21.8707      12.6728      25.2280
     577      37.1377      21.7991      12.6399      25.2536
     578      36.9736      21.8194      12.6057      25.2184
     579      37.4139      21.9481      12.6146      25.4170
     580      37.1912      21.8492      12.6067      25.2867
     581      36.9048      21.8267      12.6928      25.2165
     582      37.2361      21.7499      12.6865      25.2066
     583      37.3824      21.8744      12.6648      25.3245
     584      37.5821      21.8743      12.6300      25.3845
     585      37.2995      21.8303      12.6874      25.2873
     586      37.7086      21.8577      12.6696      25.3946
     587      37.5736      21.8133      12.6485      25.3187
     588      37.2775      21.8091      12.6773      25.2519
     589      37.4285      21.8180      12.6822      25.3058
     590      37.3405      21.8690      12.6707      25.3230
     591      37.4623      21.9739      12.7338      25.4411
     592      37.8242      21.8703      12.6845      25.4124
     593      37.5349      21.8771      12.6872      25.3710
     594      37.2706      21.9154      12.6769      25.3428
     595      37.0372      21.8482      12.6485      25.2251
     596      36.8332      21.8391      12.6104      25.1682
     597      36.9996      21.8659      12.6848      25.2426
     598      36.8229      21.9216      12.7245      25.2516
     599      37.3592      21.8217      12.7473      25.2803
     600      37.3643      21.8958      12.6819      25.3469
     601      37.4161      21.8246      12.7409      25.3157
     602      37.4432      21.8790      12.7429      25.3476
     603      37.0556      21.7827      12.6570      25.1978
     604      37.4405      21.8496      12.6761      25.3192
     605      37.2128      21.8509      12.7227      25.3105
